0.6757051533408736 0.2629869112636456 , 0.6952542281717461 0.6083202844335956 , 0.48806041200434847 0.9531922452430552 
0.6704344392878332 0.27226400119852934 , 0.7096758868127295 0.6098197405387668 , 0.4789094674164054 0.9424156992030004 
0.6651971418009811 0.2824924496932111 , 0.7236909747351012 0.6110185492956905 , 0.4701316769808857 0.9309884419513949 
0.6600374046837552 0.2937002144531882 , 0.7372262439307034 0.611871084712866 , 0.46175614490250966 0.9189281417742423 
0.6550021873325141 0.3059151199044322 , 0.7502088967142926 0.6123320509852859 , 0.4538087094701614 0.9062522700505784 
0.6501413674344021 0.31916510716481533 , 0.7625659661816419 0.612357533748386 , 0.4463124599009241 0.8929768000270951 
0.6455079399016376 0.33347849813927016 , 0.7742232861225486 0.6119059637240075 , 0.43928856749278183 0.8791149790770187 
0.6411583078069497 0.3488842146583429 , 0.7851040779073454 0.6109390320520407 , 0.43275740780267297 0.8646761942299128 
0.6371526359805237 0.36541186651749713 , 0.7951271809776997 0.6094226506526556 , 0.4267399765587445 0.8496649237701438 
0.6335551965530045 0.38309157778854397 , 0.8042049496718755 0.6073281102130967 , 0.421259647292088 0.8340797529386558 
0.6304345641087014 0.4019533447933991 , 0.8122408451377158 0.6046336589897765 , 0.41634438427055087 0.8179124371571209 
0.627863391874112 0.42202558874856927 , 0.8191267877457681 0.6013268161903474 , 0.412029613897088 0.8011470360013798 
0.6259172808526191 0.4433323447959405 , 0.824740437868218 0.5974078498675444 , 0.40836207479613085 0.7837592462768117 
0.6246718906915544 0.4658881629398388 , 0.828942801232887 0.592894979161154 , 0.40540510159252663 0.7657162988393038 
0.6241969063519828 0.4896892224998501 , 0.8315770026910967 0.5878319387334774 , 0.4032458844738885 0.7469782797069692 
0.6245449021491676 0.51469837325006 , 0.8324698442188447 0.582298370490613 , 0.4020050471489556 0.7275026971996238 
0.6257332341219646 0.5408211207605947 , 0.8314388370952259 0.5764226240110988 , 0.4018477222997774 0.7072556961686033 
0.6277198667287149 0.567870366773328 , 0.8283081906926599 0.5703941924343353 , 0.40299173609559297 0.6862348817326335 
0.6303827987046339 0.595523958535724 , 0.8229358367548567 0.5644687844021273 , 0.4057011580574773 0.6645066980024453 
0.6335260652203719 0.6232965894999549 , 0.8152468895733013 0.5589552942855522 , 0.4102468387232947 0.6422475571547895 
0.6369323955076183 0.6505692827315466 , 0.8052575965939329 0.5541782026051527 , 0.4168298014154167 0.6197519556035974 
0.6404377499928814 0.6767016297456789 , 0.7930701104395224 0.5504262399267855 , 0.4255119330845642 0.5973715712678322 
0.6439639527768347 0.7011704817421806 , 0.7788356569819979 0.5479129314497933 , 0.4362201837581354 0.5754160277483229 
0.6474913103928299 0.7236405331035506 , 0.7627062436159051 0.5467641289689263 , 0.4488222395082329 0.5540947788678198 
0.6510145085455686 0.7439475870150787 , 0.7447954339003058 0.5470237266025443 , 0.4632098510710935 0.5335281273226737 
0.6545157023774901 0.762043910573246 , 0.7251536253130019 0.5486583749346651 , 0.47935046582647595 0.5137971554323856 
0.6579560359276213 0.7779485155094449 , 0.7037553566657606 0.5515443180196484 , 0.49730840092358597 0.4950066074112034 
0.6612762258811005 0.7917159910202508 , 0.6805043692238293 0.5554212306716855 , 0.5172391984120381 0.4773622192483604 
0.6644004452973744 0.8034222895459646 , 0.6552933275354614 0.5598021199604519 , 0.539326020684132 0.4612750314338802 
0.6672428846853128 0.8131623811011258 , 0.6282112175095222 0.5638825885939973 , 0.5635656913221329 0.44745447124517373 
0.66971936226633 0.8210533962446397 , 0.5999247232039714 0.5666891520724728 , 0.5893757080466665 0.43675689262318435 
0.6717640801884669 0.8272333022524374 , 0.5717113111872625 0.5676992237094953 , 0.6155444021412386 0.4295669149783641 
0.6733420681721536 0.8318473168649214 , 0.5446883409113249 0.5671837454422641 , 0.6409893844334895 0.42546837863311127 
0.6744477951709767 0.8350303127644718 , 0.5193272625670143 0.5657347777792142 , 0.6652447357789769 0.42373435039661084 
0.6750955947518925 0.8368974184197422 , 0.49566210821521295 0.5638431732725323 , 0.6882620905498625 0.4237588492480223 
0.6753107431265601 0.8375429362981989 , 0.4735643280238649 0.5618231387482008 , 0.710144722366543 0.42513336589389716 
0.6751237958572599 0.8370429958622053 , 0.4528742852416061 0.5598593458084101 , 0.7310217124181021 0.42759709926968137 
0.6745675461281189 0.8354590388155351 , 0.43344542565612365 0.5580573257974283 , 0.7510068217327256 0.43098307632733346 
0.6736755676650713 0.8328410402782851 , 0.4151545642251752 0.5564764451464211 , 0.7701896616267215 0.4351819555155906 
0.6724816215710584 0.8292302101074148 , 0.3979012899718113 0.5551491980399268 , 0.7886368819740984 0.4401200327929553 
0.6710195088770263 0.8246612102717977 , 0.3816046023695055 0.5540922294501742 , 0.8063956822704363 0.445746001218325 
0.6693231375007914 0.8191639979086858 , 0.3661993611286413 0.553312661192608 , 0.8234972948875354 0.4520227818390032 
0.6674266739916626 0.8127654042542214 , 0.3516332475763685 0.5528117660239139 , 0.8399598719489372 0.4589222706621616 
0.6653647024303964 0.8054905398824251 , 0.3378643306979657 0.5525871230126772 , 0.8557907603886061 0.4664217780451945 
0.6631723378535963 0.7973640934305715 , 0.32485915792733544 0.5526338840740872 , 0.8709882977360364 0.4745014634356382 
0.6608852525090341 0.7884115682175138 , 0.3125912586690622 0.5529455077332897 , 0.8855432823388718 0.4831423649894935 
0.6585395776279017 0.7786604786953305 , 0.30103995837068537 0.5535141661876497 , 0.8994402575183811 0.4923247960573166 
0.6561716461303793 0.7681415054187358 , 0.29018942000111325 0.5543309485168448 , 0.9126587273854757 0.5020269870047162 
0.6538175465864517 0.7568895825615288 , 0.28002784807711334 0.555385936230237 , 0.9251743988534031 0.512223922148531 
0.6515124691494841 0.7449448666702716 , 0.27054680569917045 0.5566682011177718 , 0.9369605186683136 0.5228863731522534 
0.6492898426952817 0.7323535119750205 , 0.26174060766540397 0.5581657607478826 , 0.9479893431562826 0.5339801682173937 
0.6471802901531516 0.7191681610089168 , 0.25360576348929037 0.5598655188540396 , 0.9582337398745262 0.5454657610773405 
