0.9976130684442833 0.3757212543895666 , 0.45224352495096876 0.06482746914410265 , 0.8445096969096003 0.9068344142491473 
1.0046201444216694 0.3663574049495296 , 0.44962448670391153 0.06696723114295823 , 0.8401216591792715 0.9140585016903288 
1.0113299179379212 0.3571584453690889 , 0.4472659791676704 0.06932462477896885 , 0.8357703931992609 0.9209000676347588 
1.0177438842842552 0.34811274608346215 , 0.4451681093611078 0.07189334209054749 , 0.8314542966594896 0.927377049608807 
1.0238635641947325 0.33921044772618386 , 0.443331002191546 0.0746674062734236 , 0.8271717239185742 0.9335052837832091 
1.0296904519067114 0.3304431832436381 , 0.44175481921402937 0.07764115419141149 , 0.822921019184112 0.9392988003477669 
1.0352259759878368 0.32180385351110985 , 0.4404397751541052 0.08080921880767972 , 0.8187005391629106 0.944770065464027 
1.0404714694674209 0.31328644509776477 , 0.4393861524977155 0.08416651177022115 , 0.8145086683397164 0.9499301809148306 
1.0454281468063737 0.3048858815355554 , 0.43859431442428637 0.08770820631163986 , 0.8103438290741927 0.9547890499356213 
1.0500970859238183 0.29659790145058557 , 0.4380647163306799 0.09142972056608842 , 0.8062044880503546 0.9593555157661426 
1.054479213975321 0.2884189584137445 , 0.4377979161658196 0.09532670136166034 , 0.8020891601637122 0.9636374780074117 
1.0585752959148658 0.2803461384991623 , 0.4377945837693481 0.09939500851191432 , 0.7979964106206388 0.96764199077174 
1.0623859251144192 0.2723770924021609 , 0.4380555093830245 0.10363069960318799 , 0.7939248558074089 0.9713753457774676 
1.0659115154904562 0.2645099796327758 , 0.4385816114808364 0.10803001525311687 , 0.7898731633335601 0.9748431428969239 
1.0691522947158838 0.2567434228170367 , 0.43937394404291225 0.11258936479883677 , 0.7858400515460565 0.9780503501669431 
1.072108298191884 0.24907647054278342 , 0.44043370337907667 0.1173053123595326 , 0.781824288733892 0.9810013548805006 
1.074779363526668 0.24150856750692237 , 0.4417622345900144 0.1221745632063445 , 0.7778246921881701 0.9837000070695497 
1.0771651253235908 0.23403953097682162 , 0.4433610377371556 0.12719395036236744 , 0.7738401272441062 0.9861496564436275 
1.0792650101242265 0.22666953278509727 , 0.4452317737761801 0.13236042134593048 , 0.7698695064044461 0.9883531836517888 
1.0810782313863396 0.21939908624580387 , 0.4473762702930243 0.13767102496095954 , 0.7659117886254887 0.9903130265760531 
1.0826037844047518 0.21222903751975866 , 0.4497965270649821 0.14312289802852757 , 0.7619659788351186 0.9920312022345303 
1.0838404411069362 0.20516056107416983 , 0.4524947214523753 0.14871325194324084 , 0.7580311277455409 0.9935093247654059 
1.0847867446763535 0.19819515898218448 , 0.45547321360771376 0.1544393589264873 , 0.754106332020785 0.9947486198741448 
1.0854410039764537 0.19133466389559747 , 0.458734551468557 0.16029853783539105 , 0.7501907348598416 0.995749936051828 
1.085801287768126 0.18458124560209987 , 0.4622814754765879 0.1662881393711778 , 0.7462835270601385 0.9965137528095389 
1.0858654187343755 0.1779374211497899 , 0.4661169229377245 0.17240553051316282 , 0.7423839486327524 0.9970401861198639 
1.0856309673493516 0.1714060685884166 , 0.4702440319052318 0.17864807798430996 , 0.7384912910502689 0.9973289912100901 
1.0850952456558751 0.16499044444077643 , 0.4746661444283117 0.1850131305308539 , 0.7346049002206656 0.9973795628111863 
1.0842553010478082 0.15869420508030213 , 0.4793868089607958 0.19149799977138948 , 0.7307241802962484 0.997190932931125 
1.0831079101927537 0.152521432253338 , 0.48440978166620496 0.19809993933968348 , 0.7268485984458938 0.9967617661897952 
1.0816495732787454 0.1464766630477455 , 0.4897390262839741 0.20481612200984514 , 0.7229776907421328 0.996090352725226 
1.0798765088283733 0.14056492467384588 , 0.4953787121338921 0.21164361445206623 , 0.719111069342587 0.9951745986569045 
1.077784649398249 0.13479177448937513 , 0.5013332097279268 0.21857934922169456 , 0.7152484311786764 0.9940120140717469 
1.0753696385746705 0.12916334576663138 , 0.5076070833259235 0.22562009353395168 , 0.7113895684042583 0.9925996984822335 
1.072626829792339 0.12368639976608943 , 0.5142050796085887 0.23276241432152386 , 0.7075343809039245 0.9909343236952033 
1.0695512876475983 0.11836838474412249 , 0.5211321114410388 0.24000263901350302 , 0.7036828912162151 0.9890121140251911 
1.0661377925574698 0.11321750257927465 , 0.5283932354552107 0.24733681141356245 , 0.6998352622921716 0.9868288237899795 
1.062380849838535 0.10824278374583103 , 0.5359936218806569 0.25476064199595727 , 0.6959918185856602 0.9843797120410283 
1.0582747045543508 0.10345417138638516 , 0.5439385146907216 0.2622694518849777 , 0.6921530710597797 0.9816595145114537 
1.0538133638164262 0.09886261522385933 , 0.5522331796942518 0.26985810974460284 , 0.6883197467941743 0.9786624128143544 
1.0489906286321657 0.0944801759897599 , 0.5608828376814649 0.27752096079187183 , 0.6844928239912217 0.9753820010011848 
1.04380013788339 0.09032014090395997 , 0.56989257911769 0.28525174717672275 , 0.6806735733037721 0.9718112497021337 
1.038235427598578 0.0863971504873411 , 0.5792672561659694 0.29304351906664394 , 0.6768636065403048 0.9679424682288313 
1.0322900093530294 0.08272733657587689 , 0.5890113470127945 0.300888535969594 , 0.6730649339390282 0.9637672652373455 
1.0259574723858405 0.07932847077285739 , 0.5991287865889897 0.3087781581681354 , 0.669280031330022 0.9592765088418235 
1.0192316148356033 0.07622012164879002 , 0.6096227568623248 0.31670272868047794 , 0.6655119186069242 0.9544602874535483 
1.0121066103147829 0.0734238176841152 , 0.6204954290093566 0.3246514469845195 , 0.6617642509807128 0.9493078731141815 
1.004577216769645 0.07096321114417668 , 0.6317476490857984 0.33261223692812636 , 0.6580414244494088 0.9438076897105132 
0.9966390350505013 0.06886423567324025 , 0.6433785585191159 0.34057161290132193 , 0.654348696735235 0.9379472892082541 
0.9882888246039244 0.06715524730947756 , 0.6553851411578002 0.34851455055817276 , 0.6506923245431275 0.9317133399151659 
0.9795248828469731 0.06586713483011192 , 0.6677616901664041 0.3564243712116365 , 0.6470797172914751 0.9250916317410678 
0.9703474926282221 0.06503338093242846 , 0.680499191322745 0.3642826524707385 , 0.6435196063538853 0.9180671043796492 
0.960759438152207 0.06469005105255207 , 0.6935846249266651 0.37206918158757724 , 0.6400222272259802 0.9106239051426869 
0.9507665832334488 0.06487568225786584 , 0.7070001972537413 0.3797619719345885 , 0.6365995098176622 0.9027454835903619 
0.9403784962515879 0.06563104170200681 , 0.7207225247860269 0.3873373663017779 , 0.6332652692672375 0.8944147297790315 
0.9296090935667202 0.06699872419307812 , 0.7347218103195782 0.39477025213446365 , 0.6300353864185539 0.8856141614552744 
0.9184772580360685 0.06902256351711979 , 0.7489610685135516 0.4020344118753849 , 0.6269279637552322 0.8763261623903115 
0.9070073734388114 0.07174684439375964 , 0.7633954770735558 0.40910302450600067 , 0.623963439792485 0.8665332688830558 
0.895229702339523 0.07521532282364696 , 0.7779719443406412 0.4159493208087047 , 0.621164643624688 0.8562184941504645 
0.8831805288477188 0.07947009196855272 , 0.7926289888265782 0.42254737454389407 , 0.6185567726305553 0.8453656712703693 
