0.3459492919527878 0.9856469960177 , 0.5782896877446592 0.0904517771165575 , 0.3492693894561838 0.9683446446111718 
0.341170134454075 0.9997386612229797 , 0.5725590739769728 0.0807783675818807 , 0.3597791607225829 0.9639263889405689 
0.33790167302581303 1.0108683148622726 , 0.5667738426171511 0.07132686210607578 , 0.3688328535106666 0.962248240777081 
0.3366700302043106 1.018733235372696 , 0.5609381246038623 0.062092733844664315 , 0.37590021434545784 0.9636174485280689 
0.3376907628631395 1.023367126548502 , 0.5550558042319422 0.05307153897143825 , 0.380761802058549 0.9680047522254891 
0.3410966205514032 1.0248660183271112 , 0.5491305012034451 0.044258869706756424 , 0.38328124739878244 0.9753185297115617 
0.34700676585513585 1.0233515124266885 , 0.5431655666660776 0.03565037021602412 , 0.3833360366324172 0.9854415351027168 
0.35545719996895253 1.0191106277063133 , 0.5371640992867459 0.02724179315085519 , 0.38088706989793225 0.9980909968882609 
0.3661029815352268 1.0129742378205098 , 0.5311289849771034 0.01902908005098978 , 0.37627640264130047 1.0124400998739298 
0.37776636947600417 1.0066894971102192 , 0.5250629584659207 0.011008438842847348 , 0.37067904121170586 1.026745481792363 
0.3887807770676027 1.0021853269780991 , 0.5189686620370532 0.003176361669535447 , 0.36575893004897475 1.039081729097795 
0.3980323420672941 1.0004302443250834 , 0.5128486577830154 -0.004470450824630441 , 0.3626273693033212 1.0484836242449767 
0.4050532953275168 1.001621788511393 , 0.5067053968527583 -0.011935189242258514 , 0.3617496769733556 1.0547568184762952 
0.409653690181292 1.0057005507175618 , 0.5005411850388731 -0.019220993042036377 , 0.36331349393346557 1.0579638600699042 
0.4117090041892085 1.012566212160102 , 0.49435816456107157 -0.026330962812099575 , 0.36744120040335065 1.0582081683974272 
0.41111136968574663 1.0220840735055163 , 0.48815831548088967 -0.03326814265683265 , 0.37423868398699445 1.055627486896746 
0.4078769233346198 1.0339186113987007 , 0.4819434766871325 -0.04003548507340569 , 0.38368796913187847 1.0505602914201346 
0.402511609588374 1.047138205578852 , 0.47571538607402736 -0.046635808572830166 , 0.3952813734912293 1.0439410207394078 
0.3964354861604211 1.0599590513661907 , 0.4694757326056067 -0.05307176582035955 , 0.40759715038760286 1.0375561321995985 
0.39138349501828107 1.070655522518414 , 0.4632261909389447 -0.059345852175744174 , 0.41889868319640494 1.03313374740276 
0.3883871136502808 1.078478540492038 , 0.45696840845728115 -0.06546045640876977 , 0.42815284704606876 1.0314253336621617 
0.3878494458840069 1.083322443903515 , 0.4507039664372704 -0.07141790815323382 , 0.43495495683235336 1.0325388819951489 
0.38993260352184367 1.0852713844875521 , 0.44443434959515893 -0.07722049771558394 , 0.439141416036628 1.0363925309734618 
0.3947493010317358 1.0844355660299232 , 0.4381609341590664 -0.08287047377163043 , 0.44059813396282843 1.0428783254871372 
0.40238796129431637 1.0809719319211966 , 0.4318849935684253 -0.08837002878170519 , 0.4392354142908889 1.0518415146059388 
0.4127607582950824 1.0752759479270255 , 0.4256077201004492 -0.0937212791962539 , 0.435139890758099 1.0628887490146586 
0.4251693196331024 1.0683812090473095 , 0.4193302604959379 -0.09892624716823853 , 0.42900878902459033 1.0749884558663592 
