0.7317010813704977 0.03997243632383263 , 0.9098899494148891 0.10476268689755497 , 0.07241512810737194 0.7708157807821883 
0.7216530510197781 0.03530369363012774 , 0.9111363428448046 0.09763938871955115 , 0.08121676502817604 0.782607821653897 
0.7132444083104104 0.031273227680564085 , 0.9106114443115962 0.09000927317001052 , 0.09015030627075203 0.7942684031530013 
0.7064168297665342 0.027810983130428138 , 0.9083772167900801 0.08194453717310832 , 0.09921211233614438 0.8057953837000394 
0.7011491527327077 0.024863239337524226 , 0.9044584418016972 0.07350086093698618 , 0.10839856435835372 0.8171868037290655 
0.6974549961749528 0.02238688516876206 , 0.8988450886022561 0.06472313968450685 , 0.1177060741155498 0.828440879150307 
0.6953838537049899 0.02034509734622421 , 0.891491213619825 0.05564981292178985 , 0.12713109156794375 0.8395559937355618 
0.6950259284256199 0.018703334336988814 , 0.8823101206854207 0.046316878228822106 , 0.13667010978171792 0.8505306914377649 
0.6965216734197399 0.017424448653489744 , 0.8711648184468052 0.036762785800324466 , 0.1463196670262135 0.8613636695497616 
0.7000777756830915 0.016460909322629804 , 0.8578520375574468 0.02703622109503975 , 0.15607634565222034 0.8720537735859063 
0.7059915052846398 0.0157397523147468 , 0.8420778866328525 0.017211156861608318 , 0.16593676697526627 0.8825999948272207 
0.7146804825917364 0.01512935470729721 , 0.8234280957097063 0.007420077720942482 , 0.17589758059131588 0.8930014715753362 
0.7266796580637577 0.014360055924151092 , 0.801371055933428 -0.0020666470298649313 , 0.18595544489557309 0.9032574951092897 
0.7423750227524641 0.012845289834829464 , 0.775524143819153 -0.010661905905428296 , 0.19610699232114154 0.9133675200741747 
0.7606599962425195 0.009537472267302519 , 0.7469973933551262 -0.017317740144773636 , 0.2063487692951131 0.923331171881047 
0.7777008672071533 0.003946211100417228 , 0.7196281314749864 -0.021543528256104203 , 0.21667716021061906 0.9331482211592628 
0.791200986818092 -0.0031084252952314397 , 0.6957167843190993 -0.02415918166369248 , 0.22708838775556722 0.9428185109624997 
0.8011690716180196 -0.010862611615409011 , 0.675258478659326 -0.025928412408698427 , 0.23757860861541294 0.9523419280276832 
0.8081076512700933 -0.018906021034687973 , 0.6577545137202006 -0.027261496549460817 , 0.24814399390246478 0.9617184215877246 
0.8124623062796511 -0.027023583158070227 , 0.6427630778448397 -0.028373537309843527 , 0.25878077476826783 0.9709480244714895 
0.8145597039967687 -0.035092440002163605 , 0.6299611868177439 -0.029387521212708555 , 0.2694852680782459 0.980030865218448 
0.8146291981566783 -0.04303409415568305 , 0.6191230690931143 -0.030382174147274236 , 0.28025389164296594 0.9889671723065331 
0.8128279541476978 -0.05079183815374069 , 0.6100950312836855 -0.03141453090863021 , 0.2910831734613753 0.9977572730659467 
0.8092587209979578 -0.05831910490959697 , 0.6027776807829114 -0.0325315804449358 , 0.30196975711188934 1.0064015893581086 
0.8039808780686655 -0.06557259484791689 , 0.5971148764116239 -0.03377713265433431 , 0.3129104044124692 1.014900631505827 
0.7970164407983339 -0.07250737179591554 , 0.5930877220927676 -0.03519671572781102 , 0.32390199600165703 1.0232549915273024 
0.7883521349053125 -0.07907240487991384 , 0.5907124937365577 -0.03684202755704403 , 0.3349415302508884 1.0314653364405337 
0.7779379634251367 -0.08520541538428333 , 0.5900420746988164 -0.03877608284021048 , 0.34602612076880557 1.0395324022280696 
0.765682084086935 -0.09082572472832241 , 0.5911710821709449 -0.04108036022717561 , 0.35715299263487865 1.047456988959074 
