0.43929392953196744 0.6482383263183379 , 0.6279649579054878 0.4257981121087384 , 0.07177422427415692 0.3941240472387343 
0.44212555117871283 0.6631454634957342 , 0.6294992279542172 0.4280677701267751 , 0.06740833257868209 0.37694725204330126 
0.44521179173109093 0.6770577491063059 , 0.6301457878707354 0.43104955369045056 , 0.06367553210978574 0.36005318286905413 
0.4485492957620746 0.6899994420297827 , 0.6299556879554927 0.43472081416462127 , 0.06052812799404478 0.34344022947140657 
0.45213641639246316 0.7019895635488159 , 0.6289710250122328 0.4390650462841248 , 0.05792567030691613 0.3271058758328698 
0.45597265618840777 0.7130413817850215 , 0.6272268730232368 0.44407165693800954 , 0.055833582499967595 0.3110474469427794 
0.4600583525836924 0.7231620361414591 , 0.6247527438886971 0.44973590649906264 , 0.054222015239222696 0.2952625430252887 
0.46439448991790055 0.732352166306347 , 0.6215737195348374 0.4560590452771695 , 0.05306490225887413 0.27974927408229394 
0.4689825690620548 0.7406054469783296 , 0.6177113561541712 0.4630486718009191 , 0.0523391864953861 0.26450636688656176 
0.47382448921801623 0.747907943808261 , 0.6131844369286276 0.4707193520442018 , 0.052024185564968344 0.24953318981334768 
0.47892240437179584 0.7542372028214621 , 0.6080096374460809 0.47909355913582063 , 0.0521010698937354 0.23482972370852773 
0.4842785125645922 0.7595609657613865 , 0.6022021672383477 0.4882030238170673 , 0.05255243190867225 0.22039649608735667 
0.4898947183600029 0.7638353646172162 , 0.5957764637823706 0.49809063192703507 , 0.05336192956923867 0.2062344891215592 
0.495772070704773 0.7670023828780825 , 0.5887470492134862 0.5088130751282169 , 0.054513991793353034 0.19234502765951103 
0.501909803181402 0.7689862656953923 , 0.5811297315803133 0.5204445689567229 , 0.05599357694989687 0.17872965101369526 
0.5083036547512092 0.7696883953063963 , 0.572943478335594 0.5330821195024016 , 0.05778597862480902 0.16538997085701246 
0.5149428443651088 0.7689798944698131 , 0.5642135918973417 0.546853074274837 , 0.05987667544916175 0.15232751692116023 
0.5218044212146727 0.7666908660671506 , 0.554977466408272 0.5619260475529118 , 0.06225122408866763 0.1395435720457479 
0.5288422505207209 0.7625948345986611 , 0.5452956643599766 0.5785266527171254 , 0.06489519683091494 0.12703899835002386 
0.5359644681140767 0.7563873895398366 , 0.5352744754547755 0.5969590392104555 , 0.06779416814276025 0.11481405691551824 
0.5429850656511918 0.7476630334866713 , 0.5251142867087172 0.6176292273072027 , 0.07093375935170347 0.10286822487193639 
0.5495175363227712 0.7359210326320034 , 0.5152158153627566 0.6410394347088841 , 0.0742997600260846 0.09120001832492282 
0.5547630001660093 0.720746424573293 , 0.5063917473379174 0.6676072157412195 , 0.07787836420768575 0.07980684535129781 
0.5573265756180791 0.7026031468729317 , 0.5000499445887719 0.6968723710408389 , 0.0816565915047614 0.06868496775203968 
0.5560682728873936 0.6839624489675233 , 0.49734190304273307 0.7263682489756002 , 0.08562293578148576 0.057829787722686744 
0.5515950989592573 0.6674469383792231 , 0.4976701097846141 0.7534768879391291 , 0.08976790296774097 0.04723665934745801 
