0.5376489236852202 0.8199684952975128 , 0.2340877086897707 0.3973809524641049 , 0.9884511801530813 0.25069859282209384 
0.5280281313959974 0.8294390660275184 , 0.2373807801990078 0.39164896607904254 , 0.994778900933067 0.24696000847715063 
0.5183267295349008 0.8384872308830321 , 0.24102485916064167 0.3861722282174984 , 1.0008362238325297 0.24338858148318107 
0.5085537328270566 0.8471189513305502 , 0.24500553494357016 0.38095276981342774 , 1.0066285447574455 0.23997631943973372 
0.4987181122045508 0.8553399485940432 , 0.249309111896926 0.3759920628620285 , 1.0121605884265954 0.23671602912763998 
0.48882876087551025 0.8631557405247445 , 0.25392257816050234 0.37129107694649366 , 1.0174364734920596 0.2336012231124735 
0.47889447011470654 0.8705716715391653 , 0.25883357527587797 0.36685032782339416 , 1.0224597671374875 0.23062604122115227 
0.4689239125140221 0.8775929374261181 , 0.26403036907077954 0.3626699189378098 , 1.0272335309432703 0.2277851842197838 
0.45892563092368416 0.8842246063460831 , 0.2695018221714177 0.3587495766501254 , 1.03176035943297 0.22507385758750317 
0.44890803169576626 0.8904716369977965 , 0.27523736840654484 0.35508867987065584 , 1.0360424124257608 0.22248772371525927 
0.43887938113684943 0.8963388946712352 , 0.2812269892978373 0.3516862847177839 , 1.040081442093385 0.22002286119469258 
0.4288478043068944 0.901831165717508 , 0.2874611927797478 0.348541144741014 , 1.0438788154414296 0.21767573012518965 
0.41882128548132447 0.9069531708262067 , 0.2939309942547838 0.3456517271825662 , 1.0474355327919636 0.21544314257493863 
0.40880766973445104 0.9117095773963235 , 0.3006279000644719 0.3430162256897506 , 1.050752242729149 0.21332223749763746 
0.3988146652133974 0.9161050112083894 , 0.30754389343984073 0.34063256983499257 , 1.0538292538748337 0.21131045954032962 
0.3888498457592823 0.9201440675461021 , 0.3146714229863478 0.3384984317504762 , 1.0566665437824418 0.2094055412871332 
0.3789206536017936 0.9238313218703402 , 0.32200339375542836 0.33661123013927413 , 1.0592637651708499 0.2076054885740972 
0.36903440190844305 0.9271713401134127 , 0.32953316095724705 0.33496813188381047 , 1.0616202496623817 0.20590856858648834 
0.3591982770138891 0.9301686886339542 , 0.33725452637605136 0.33356605143478063 , 1.0637350091381312 0.20431330051497673 
0.34941934019023635 0.9328279438510511 , 0.3451617375602911 0.3324016481283994 , 1.0656067347775442 0.2028184486042611 
0.33970452884810987 0.9351537015585206 , 0.3532494898741344 0.33147132154619774 , 1.0672337938058274 0.20142301747899322 
0.3300606570821284 0.9371505859056872 , 0.36151293151515146 0.3307712049985941 , 1.0686142239307919 0.20012624967943032 
0.3204944154943903 0.9388232580187452 , 0.36994767162494385 0.3302971571800977 , 1.0697457254087375 0.1989276253848687 
0.3110123702467396 0.9401764242263124 , 0.37854979164578056 0.33004475200909855 , 1.0706256506355514 0.19782686434830063 
0.30162096130768756 0.9412148438436841 , 0.3873158601075302 0.3300092666274254 , 1.0712509911128538 0.19682393011260207 
0.2923264998735617 0.9419433364623455 , 0.39624295106630114 0.33018566749264483 , 1.071618361588209 0.1959190366287213 
0.28313516495625246 0.9423667886843454 , 0.405328666460513 0.3305685944475289 , 1.0717239811113062 0.19511265745183737 
0.27405299914221753 0.942490160235101 , 0.41457116270334465 0.33115234259393084 , 1.0715636506825095 0.19440553775467984 
0.2650859035394994 0.9423184893830875 , 0.4239691818948729 0.33193084172957593 , 1.0711327270936992 0.19379870947104824 
0.25623963194163557 0.9418568975907047 , 0.43352208811566456 0.3328976330223389 , 1.0704260924707714 0.19329350997066808 
