0.11777331988806328 0.2515194021928824 , 0.43502204125957 0.8290373710597834 , 0.8370705435475777 0.7293682527567584 
0.12394110238869066 0.24814694121475311 , 0.42828295044208337 0.8354069492641145 , 0.837641851864437 0.7263711355305565 
0.13032085819017547 0.24504456808118463 , 0.4219385756746031 0.8414481375853691 , 0.8376064708304324 0.7234323203428705 
0.13690829054122478 0.2422145667801786 , 0.41597428153599053 0.8471569685406588 , 0.8369833326179956 0.7205534906885869 
0.14369949454942016 0.23965929464520905 , 0.41037807615885397 0.8525297961861195 , 0.8357883339869367 0.7177359351780958 
0.15069096086469602 0.23738123301877587 , 0.4051402498839121 0.8575631377275892 , 0.8340346939466027 0.7149806552630592 
0.1578795777069873 0.23538303722916323 , 0.40025308985414637 0.862253540688979 , 0.8317332371340771 0.7122884480912821 
0.16526263195856772 0.23366758653156358 , 0.3957106554487453 0.8665974679816848 , 0.8288926172878978 0.7096599714961759 
0.17283780992415365 0.23223803477156033 , 0.39150860325516373 0.87059119506187 , 0.8255194915158934 0.7070957961759939 
0.18060319826084342 0.2310978626351932 , 0.38764405313082384 0.8742307145681243 , 0.8216186533035436 0.7045964488061067 
0.1885572854928845 0.2302509324653796 , 0.3841154890938838 0.8775116445955302 , 0.8171931301084425 0.7021624489485144 
0.19669896444975643 0.22970154675901083 , 0.3809226905032937 0.8804291372025269 , 0.8122442497421607 0.6997943420478865 
0.20502753589589623 0.2294545116226738 , 0.3780666903861826 0.8829777839332912 , 0.8067716784131319 0.6974927304534592 
0.21354271355122847 0.22951520666888978 , 0.37554975895419623 0.8851515151050198 , 0.800773432189786 0.6952583042355146 
0.22224463062654426 0.229889663092161 , 0.3733754114060617 0.8869434893639928 , 0.7942458626626048 0.6930918735532704 
0.23113384790731498 0.2305846519909782 , 0.3715484401150206 0.8883459695399868 , 0.7871836166728752 0.6909944044784593 
0.24021136330061996 0.2316077854182372 , 0.3700749723154947 0.8893501800833377 , 0.7795795690790961 0.6889670605078494 
0.24947862259366085 0.2329676331734887 , 0.36896255550416845 0.8899461402793766 , 0.7714247265973814 0.6870112525565589 
0.2589375309311596 0.23467385902817042 , 0.3682202740366187 0.8901224658854474 , 0.7627080997274324 0.6851287010958065 
0.26859046416150995 0.2367373809400382 , 0.3678589019294254 0.8898661296495086 , 0.7534165386042754 0.6833215154198775 
0.278440278665579 0.2391705609161487 , 0.3678910987953155 0.8891621680775484 , 0.7435345272343161 0.6815922970157272 
0.2884903174726713 0.24198743158675134 , 0.3683316583133339 0.8879933174078095 , 0.7330439289092054 0.6799442770148635 
0.2987444092398919 0.24520396832701677 , 0.36919782189544154 0.8863395553838369 , 0.7219236735598773 0.6783815022985706 
0.3092068547997587 0.2488384179849555 , 0.3705096745662609 0.8841775160865016 , 0.7101493753291911 0.6769090919379672 
0.31988239311977484 0.25291169800332497 , 0.372290645942026 0.881479731163292 , 0.6976928656334098 0.6755335968428073 
0.33077613413105744 0.25744788296561744 , 0.37456814711726766 0.8782136296108042 , 0.6845216234468856 0.6742635134330027 
0.34189343914742154 0.2624747992071792 , 0.3773743848668731 0.874340195329618 , 0.6705980806809161 0.673110031472627 
0.3532397192629194 0.2680247516237634 , 0.38074740834929227 0.8698121292296869 , 0.655878777082999 0.672088145155974 
0.3648201063472677 0.27413540895072996 , 0.38473246011766193 0.8645712770106136 , 0.640313338230281 0.6712183400480807 
0.3766389275136461 0.28085087181533547 , 0.38938371930571447 0.8585449400136365 , 0.6238432578758502 0.6705292141804523 
0.38869887916707957 0.28822293598852033 , 0.394766527158176 0.851640438653248 , 0.6064004983699551 0.6700616513676558 
0.4009997487027467 0.2963125299803158 , 0.4009601301648334 0.8437368593645894 , 0.5879060258276306 0.6698756366645189 
0.41353647361864593 0.30519123008616766 , 0.40806072600039744 0.8346721264763219 , 0.5682687050761673 0.6700616694469345 
0.4262962800522799 0.31494260185904677 , 0.4161837094375411 0.8242221300411496 , 0.5473859152053897 0.6707602941092276 
0.439254674639975 0.32566284033692433 , 0.42546101960121174 0.8120663418889684 , 0.5251502104540241 0.6721958437835313 
0.4523703529095139 0.3374597770425762 , 0.43601934993447317 0.7977322181332147 , 0.5014762018512238 0.6747330308336331 
0.465579990489838 0.35044901568234355 , 0.44789088919478826 0.7805201272668698 , 0.4763950250105846 0.6789558830602107 
0.4787957985123513 0.364746742760816 , 0.4607110966971168 0.7595024452152795 , 0.45035900948574276 0.6856758380333285 
0.4919108354900733 0.3804632342275842 , 0.47302452669883843 0.7340973960663629 , 0.42493054250629914 0.6953643957154769 
0.5048131485109822 0.397711312984263 , 0.4824134442753906 0.7055968602859798 , 0.402639311908838 0.7066168527391814 
0.5173908268543763 0.4166437717209619 , 0.48805735019771823 0.6762439400429653 , 0.3844177276431163 0.717037314245497 
0.5295061099104018 0.4375040082549045 , 0.4907449599342109 0.6469214643983937 , 0.36961483485059815 0.725499553356126 
0.5409318665104643 0.46067802484866965 , 0.4914943676706638 0.6174415342210553 , 0.3574396705140828 0.7318054669396993 
0.5512060769499226 0.48672891361481796 , 0.4913260573766907 0.5871357173959594 , 0.3473337703685976 0.7360603949986468 
0.559304125256308 0.5161875614272748 , 0.49161930614669275 0.555295794070711 , 0.3389424732922101 0.7384416705114384 
0.5634709856566769 0.5481852730115567 , 0.49433922093829763 0.5226029352055506 , 0.3320556981002364 0.7391368177923169 
0.5633006433457637 0.579452436532944 , 0.49998876589396585 0.4921462328366314 , 0.3265764954554814 0.7383263566398488 
0.5602818002635815 0.6085513600172943 , 0.5070855618812027 0.46520452291594594 , 0.32249854255042676 0.736169143076184 
0.5553930930265997 0.6358349649228869 , 0.5145963729838677 0.4412863020630823 , 0.31987643868474364 0.732803759023455 
0.5489844875191902 0.6618260943683186 , 0.5220755592507917 0.41973559120341125 , 0.31880585792522914 0.7283633404376944 
0.5411133051521205 0.6868712937493808 , 0.5293398968140521 0.4000609936634606 , 0.3194127027290384 0.7229927385965829 
0.5317087546631052 0.7111383294282678 , 0.5363130149367357 0.3819200270430796 , 0.3218441350953702 0.7168666695380769 
0.5206465954836147 0.7346428951253396 , 0.5429638908319442 0.36507269692316224 , 0.32625541837965216 0.7102094339609224 
0.507797535786838 0.757262700723321 , 0.5492819074506958 0.3493476642129396 , 0.3327864614576772 0.7033146610731636 
0.49307727399362233 0.7787460413720606 , 0.5552662803080499 0.3346205515562505 , 0.3415223503935387 0.6965584330811132 
0.4765068873026999 0.7987334452948098 , 0.5609215527284601 0.320800005700639 , 0.35243746466405085 0.6903915750139755 
0.458271848080236 0.8168138356122066 , 0.5662558396058226 0.3078182963267502 , 0.36533821700915226 0.6852928940704677 
0.43874511347867384 0.8326212750588525 , 0.5712802997538055 0.2956244735663792 , 0.3798404914627316 0.6816792773841928 
0.4184396601035288 0.8459396104638071 , 0.5760089745751638 0.28417902029584424 , 0.39541727001651844 0.6798063952497733 
0.39790096855227564 0.8567558471411113 , 0.5804584576958847 0.2734496107925731 , 0.4115064784470507 0.6797195680757403 
0.3775998994427821 0.8652345165048185 , 0.5846471875751014 0.26340797190022164 , 0.4276188176773275 0.6812825376043845 
0.3578776729691917 0.8716440984043922 , 0.5885944700113078 0.2540278725571479 , 0.4433937617147115 0.6842530550478846 
0.3389456088190141 0.8762844149718524 , 0.5923194850623846 0.2452840904776951 , 0.4586008108138124 0.6883565205598772 
0.3209132428307921 0.8794398968116516 , 0.5958404868620697 0.23715206161400082 , 0.47311217500234926 0.6933330675837722 
0.3038211925796531 0.8813585009906886 , 0.5991742795470493 0.22960790821511606 , 0.48687043256850865 0.6989586168036199 
0.28766789849404023 0.8822469053488302 , 0.6023359520392833 0.22262861931334824 , 0.49986205416188756 0.7050495013472461 
0.2724281699857222 0.8822735405770533 , 0.6053388085871279 0.2161922511446059 , 0.512098926122361 0.7114592342877653 
0.2580649622218425 0.8815743690713758 , 0.6081944262398146 0.2102780865255185 , 0.523606516233554 0.7180725704125301 
0.2445364398780292 0.8802589440715776 , 0.6109127831164473 0.2048667351563668 , 0.5344166817007346 0.7247993467814801 
0.23180002217139975 0.8784157767377629 , 0.6135024181632694 0.19994017803115255 , 0.5445634643605419 0.731569071240509 
0.21981458258906417 0.8761167555872602 , 0.6159705976913272 0.19548176722736169 , 0.5540807244148197 0.7383265031948025 
0.2085415541992099 0.8734206596081222 , 0.6183234746444601 0.19147619371976934 , 0.563000875851541 0.7450281726815329 
0.19794540180368592 0.8703759044390244 , 0.6205662335797835 0.18790943435864668 , 0.5713542693117416 0.7516396872117534 
0.18799373783637002 0.8670226746170442 , 0.6227032186472207 0.18476868677789124 , 0.5791689482116203 0.7581336646144891 
0.17865724579110223 0.8633945775565132 , 0.6247380443088195 0.1820422986659322 , 0.5864706145952894 0.7644881497869791 
0.16990950685339135 0.8595199297074855 , 0.6266736898193143 0.17971969588024905 , 0.5932827080225056 0.77068540042169 
0.16172678481615596 0.8554227612175651 , 0.6285125790641168 0.17779131238212656 , 0.5996265408149384 0.7767109524097329 
0.15408780031775654 0.8511236052086534 , 0.6302566475220664 0.17624852386765633 , 0.6055214568553882 0.7825528969331149 
0.14697351128224775 0.8466401218246224 , 0.6319073980747192 0.17508358619582162 , 0.6109849953382442 0.7882013179889806 
