0.42838047034323967 0.02634436786651595 , 0.19089075350238083 0.45812682829586293 , 0.422789465377305 0.47424903087010895 
0.4363322588390084 0.028598040291203466 , 0.1907489423494261 0.44475856283625764 , 0.414979488034491 0.48536362390502674 
0.44405884082163044 0.031643466235308726 , 0.1922665161015937 0.43130743164793806 , 0.4057353322997013 0.49576932914924104 
0.45152627216142577 0.03547342164027762 , 0.1954703195502795 0.41794289377072724 , 0.39506409751122024 0.5053039116214829 
0.4586987508414596 0.04008466159029345 , 0.20036790871861707 0.40484643096486095 , 0.38299402966284884 0.5137891344773334 
0.46553804151589906 0.0454780915775446 , 0.20694172019018167 0.39220989699656933 , 0.36958092751684485 0.5210322384583739 
0.47200284342733834 0.051659068769146645 , 0.2151422491647583 0.3802314984930089 , 0.35491559663082894 0.5268296597703322 
0.4780480853306136 0.058637844945193286 , 0.22488098178246274 0.369108394203015 , 0.3391316221098492 0.5309739878842795 
0.4836241283013638 0.06643016629402258 , 0.2360245639267282 0.35902503906735833 , 0.3224119969948336 0.5332650216711069 
0.488675849072014 0.07505804934471427 , 0.24839252229858796 0.3501370672562153 , 0.3049923178523236 0.5335251104315583 
0.49314155723858577 0.08455076008052093 , 0.2617613687607441 0.34255189228987215 , 0.28715776322359576 0.5316175746620947 
0.49695166063493024 0.09494604133356344 , 0.2758774491852845 0.33630911505231176 , 0.26923157940271086 0.5274650706466125 
0.5000269229929579 0.1062916734042419 , 0.29047892014332244 0.33136541170820516 , 0.2515548460866452 0.5210631419200407 
0.5022760432153939 0.11864753107184615 , 0.30532410398540927 0.3275884812352152 , 0.23446054202212246 0.5124842147254264 
0.5035921076949793 0.13208843802422532 , 0.32022079203005693 0.3247620484824972 , 0.21824778949788934 0.5018697405257653 
0.5038471895286425 0.14670834563876783 , 0.33505082694839217 0.32259966586392175 , 0.20316267274589092 0.48941221552979824 
0.5028839079396874 0.16262672158867436 , 0.3497871571567438 0.3207613431105769 , 0.18938962412649432 0.47533216233323655 
0.500501949529383 0.17999858634118907 , 0.36450519116095753 0.31886563536462137 , 0.17705354853258504 0.4598560053266774 
0.4964361540419923 0.19903033549350602 , 0.3793946844359358 0.3164907279630685 , 0.16622985074499744 0.4431991635759134 
0.4903210615005213 0.22000321413210858 , 0.3947811035791995 0.31316086271194477 , 0.15695852414320483 0.42555615018843457 
0.4816406856256272 0.24329646428158896 , 0.4111608608746293 0.30832622049010966 , 0.14925914272266916 0.4070975422607893 
0.4697224593054633 0.26932447681725274 , 0.429193243262828 0.30142266052023675 , 0.1431449866546343 0.38797308969499844 
0.4542724378216304 0.2978534173077416 , 0.4491525661510335 0.2925457214163882 , 0.13863568525026168 0.3683210883083582 
0.4375008956457212 0.3260375478718883 , 0.4687930945031294 0.2843969744257531 , 0.135766699074075 0.34828570473484655 
0.42197980587077744 0.3513854980745477 , 0.4854969489535314 0.279297753605985 , 0.13458393439861674 0.32803697535195525 
0.4078293758803392 0.3739482467250537 , 0.4991156879970828 0.276999296484318 , 0.13511562534550364 0.3077726838231163 
0.394624153347591 0.3941614611702385 , 0.510087777943565 0.2768567353611633 , 0.13734875793176962 0.2877020305010862 
0.38204163858583895 0.41232146714677365 , 0.5187958373120453 0.2783750875902546 , 0.14122321332504134 0.26802367229545976 
0.3699068505298867 0.4286066307293806 , 0.525513383929046 0.28120576469048864 , 0.14664045476399282 0.24890783161261873 
0.3581498710420707 0.4431352222143749 , 0.530431495803915 0.2850973707019898 , 0.1534793223769398 0.23048763411612327 
0.3467644419995802 0.45599985699586676 , 0.5336844491621466 0.28986080712784074 , 0.16161179806119874 0.2128595629087805 
0.3357788435014236 0.4672828681177645 , 0.5353672251894808 0.2953476267679742 , 0.17091462053202114 0.19608973214674927 
0.32523791465278123 0.4770613109542118 , 0.5355469636257417 0.301436589151436 , 0.18127581094440254 0.18022232692684015 
0.31519312276815675 0.4854074075695189 , 0.5342705635544738 0.3080250887152333 , 0.19259700290029494 0.16528773074773573 
0.3056978303883086 0.4923874732078748 , 0.5315698819194568 0.31502356297416567 , 0.2047929769151601 0.15130919085044747 
0.29680567862969914 0.49806063773523895 , 0.527465410963281 0.32235183515719457 , 0.21778959962994535 0.13830775414005442 
0.28857076026052664 0.5024777801510291 , 0.5219689534058987 0.3299368295371849 , 0.23152097555650025 0.12630561734427398 
0.28104883133225794 0.5056806976548642 , 0.5150855772195473 0.3377113867043919 , 0.24592628067112032 0.11532814267323177 
0.2742992043908527 0.5077013813824772 , 0.5068149541035258 0.34561409343744415 , 0.26094653072854707 0.10540475221256645 
0.26838723341464876 0.5085612222493152 , 0.49715202038615713 0.3535901748418756 , 0.27652143542211977 0.09656882994129697 
0.2633875035186828 0.5082699461325025 , 0.48608670963676215 0.36159359668100494 , 0.2925864760674808 0.08885668421898028 
0.25938803786617676 0.5068240376241592 , 0.4736022592858038 0.3695906012479724 , 0.3090703920709451 0.08230558816035614 
0.2564960970886906 0.5042043275992584 , 0.4596712514965596 0.3775649551717622 , 0.3258933406376755 0.07695094426146708 
0.2548465663289322 0.5003722605109172 , 0.4442480572053907 0.3855252370847794 , 0.3429660656886028 0.07282272943679094 
0.25461465133298955 0.4952640832652414 , 0.4272556153966972 0.3935145777966629 , 0.36019042249323896 0.06994156597058328 
0.2560358491915373 0.4887818017905337 , 0.408563343743039 0.40162342825921354 , 0.3774614962883494 0.06831499698274028 
0.2594378909076259 0.4807795720349891 , 0.387951504958336 0.4100059111766536 , 0.39467129335696377 0.06793474382084483 
0.2652885896993003 0.471046898652363 , 0.365058494780048 0.4188975368007995 , 0.41171360474357743 0.06877579157932498 
0.27423389366335177 0.45931329370277235 , 0.3393375307147374 0.4286088869204909 , 0.4284892648448366 0.07079804640922424 
0.28685398699139586 0.4454488983176872 , 0.31029589319922873 0.43932018538872014 , 0.44491080903230124 0.07395114332608013 
0.3018456822320113 0.43050558098813074 , 0.279309514027313 0.45003174076443847 , 0.4609054929636015 0.07818290527991825 
0.315103936195903 0.41672721768625176 , 0.2505417771484269 0.4585429927319246 , 0.47641497587859594 0.08345001661431109 
0.3254330353657607 0.40444045442010035 , 0.2252384532191318 0.4645578528821242 , 0.4913892006380333 0.08972191973026294 
0.33333657347769186 0.3931828525873669 , 0.2029450322435698 0.4685601451528851 , 0.5057790835016641 0.09697722929223551 
0.3394122514250508 0.3825501185716876 , 0.18311627590888427 0.47097028295047816 , 0.5195321618889907 0.10519982551032173 
0.3441247337298626 0.3722631370830252 , 0.16534573807757513 0.47208134497622695 , 0.5325902174154881 0.11437574497323529 
0.34782892841788027 0.36213196572194034 , 0.14934384279968976 0.47209778601937197 , 0.5448879180053557 0.12449047529117514 
0.3508080126234674 0.3520265920116009 , 0.13490059181543082 0.4711672694464475 , 0.5563520847840275 0.1355263655744391 
0.35329992036134095 0.3418597401635348 , 0.12185930624207549 0.46940048426078557 , 0.5669014626195092 0.14746000260816708 
0.35551386500868726 0.33157747092031514 , 0.11009982364229134 0.4668832645905414 , 0.5764470005719471 0.16025949152163088 
0.3576402291209202 0.32115435354313904 , 0.09952774894343294 0.4636842238086877 , 0.5848927111585726 0.17388164968066072 
0.3598560546367683 0.3105912815611464 , 0.09006743174280511 0.4598597559772741 , 0.5921372028433523 0.18826918949406693 
0.3623274460047128 0.29991475066180245 , 0.08165726822028996 0.4554574425333079 , 0.5980759749979229 0.20334803383737707 
0.36520966565177 0.28917679876194935 , 0.07424649554563227 0.4505184555342491 , 0.6026045280255233 0.21902497273628896 
0.36864544000556815 0.27845500165465803 , 0.06779297667490615 0.4450793039895824 , 0.6056222725424513 0.23518592138824695 
0.37276190079678656 0.26785203120248885 , 0.06226166401339839 0.43917313284764287 , 0.6070371244127406 0.2516950629823556 
0.3776665881069438 0.25749438060861624 , 0.05762354202939248 0.43283070604260476 , 0.6067705590865893 0.2683951403812663 
0.38344298364323726 0.24752997766252882 , 0.053854915694628205 0.42608115998224916 , 0.60476278988506 0.2851090893877093 
0.39014607959000835 0.23812455361208149 , 0.05093695290342417 0.41895258807471897 , 0.600977656729493 0.30164308534568685 
