0.826400468003848 0.4560401654833256 , 0.9142794013333808 0.03292216682307403 , 0.050904979406796724 0.7659031610728408 
0.8241746015610005 0.4565528789250919 , 0.9187033417984294 0.03455907881678558 , 0.048706905384595635 0.763753535637363 
0.8219260313492233 0.45663484077356703 , 0.9229603956124006 0.03672783365480704 , 0.046698421782401654 0.7615028189508665 
0.8196621630504533 0.4562864641016082 , 0.9270425798098499 0.03942726919903659 , 0.044880105883722356 0.7591517600785957 
0.8173909848048139 0.4555065986078161 , 0.9309412595649831 0.04265789529083185 , 0.043252604374228586 0.7567009994805927 
0.8151211984957755 0.45429251843786833 , 0.9346470174674744 0.04642190380044396 , 0.04181663278077571 0.7541510711409284 
0.8128623706485141 0.45263988056027044 , 0.9381495033133189 0.050723208375231435 , 0.04057297478219258 0.7515024044437388 
0.8106251094069632 0.450542652117164 , 0.9414372579842802 0.05556751541682062 , 0.03952248135278209 0.7487553258452561 
0.8084212757371424 0.4479930038527864 , 0.9444975033099084 0.060962429129277663 , 0.03866606969697468 0.7459100603971766 
0.8062642394056939 0.44498116521985587 , 0.9473158874076737 0.06691759497404308 , 0.03800472193065799 0.7429667331853417 
0.8041691936981814 0.4414952349742102 , 0.949876171584168 0.07344488764562032 , 0.03753948346167616 0.7399253707594101 
0.8021535477257307 0.4375209388683282 , 0.9521598399990072 0.08055865186617418 , 0.03727146101928768 0.7367859026447382 
0.8002374222262604 0.43304132330088413 , 0.9541456062371089 0.08827600703027984 , 0.03720182028065632 0.7335481630480766 
0.7984442851087169 0.4280363703121718 , 0.9558087805925559 0.09661723017176775 , 0.037331783042752704 0.730211892895301 
0.796801778395741 0.42248251498802064 , 0.9571204464562928 0.10560623601716156 , 0.03766262389199175 0.7267767423740583 
0.7953428116010546 0.4163520411080934 , 0.9580463708088466 0.1152711780717485 , 0.038195666334124356 0.7232422741993986 
0.7941070327840892 0.4096123250650806 , 0.958545537592365 0.12564520043459054 , 0.038932278367571196 0.7196079678795693 
0.7931428458178182 0.40222489301110603 , 0.9585681354046676 0.13676737503131003 , 0.0398738675215396 0.7158732253368243 
0.7925102351383466 0.39414425585325746 , 0.9580527381579013 0.14868385918519625 , 0.041021875447777544 0.7120373783407866 
0.7922848127568354 0.38531650214861746 , 0.956922263714805 0.16144929288214474 , 0.042377772272385004 0.7080996983484782 
0.7925637616539896 0.37567768985399697 , 0.9550780359710652 0.17512839399767297 , 0.043943051118970705 0.7040594095275705 
0.7934747935668883 0.36515226496431646 , 0.9523908316009111 0.18979752243217213 , 0.045719223576226126 0.6999157059827519 
0.7951899937921685 0.35365227318561304 , 0.9486870374145212 0.20554544566955446 , 0.04770781753733588 0.6956677745240729 
