0.4434219695492104 0.5593111345854167 , 0.7403551262775218 0.11815484303793022 , 0.6476732122269582 0.7600810734494394 
0.44063323643534885 0.5568317176539145 , 0.7365002355345056 0.12080613523599626 , 0.654316836083836 0.7599091981828756 
0.43874467508063864 0.5547429184930263 , 0.7324239314844833 0.12397054713203501 , 0.6602817014885685 0.7588335854477251 
0.4377453623601285 0.5530045480043457 , 0.72812465133515 0.12765760523749872 , 0.6655802943584118 0.7568848978309418 
0.43763162372353204 0.5515841305322837 , 0.7236004397930013 0.13187904602479741 , 0.6702182445371571 0.7540838745157051 
0.4384066799898374 0.5504553811074682 , 0.7188489277277005 0.13664907474671187 , 0.6741947003361526 0.7504425952186062 
0.4400806124796288 0.5495971485078786 , 0.7138673140294146 0.14198468858287364 , 0.677502381544647 0.7459652139820341 
0.4426706397334168 0.5489927093209244 , 0.7086523525585144 0.14790608199448782 , 0.6801273157617592 0.740648259757374 
0.44620173204763897 0.5486293494930536 , 0.7032003476263788 0.154437158004377 , 0.6820482283796727 0.7344805435753555 
0.4507076290672489 0.5484982097399811 , 0.6975071638668016 0.1616061774735305 , 0.68323551511964 0.7274426638592746 
0.4562323787409669 0.5485944090249172 , 0.6915682602538552 0.16944659045462565 , 0.6836496690588684 0.7195060515932434 
0.4628325960339469 0.5489175052287064 , 0.68537876441264 0.17799811113637415 , 0.6832389476071036 0.7106314347077056 
0.4705807696259244 0.5494724161039102 , 0.6789336140239803 0.18730812351414053 , 0.6819359244037858 0.7007665114547355 
0.47957016634763033 0.5502710253542707 , 0.6722278101521507 0.19743354307875724 , 0.6796523315539095 0.6898424826397581 
0.48992227561991414 0.5513348685765431 , 0.6652568582131402 0.20844331736693397 , 0.6762711742206362 0.677768865129309 
0.5017984465944678 0.5526995735937195 , 0.6580175256313558 0.22042183594333614 , 0.6716343358278668 0.6644256415357305 
0.5154186310548129 0.5544221235479498 , 0.6505091369571196 0.23347365486950317 , 0.6655225400417579 0.6496512726553331 
0.531092007494827 0.5565921206609823 , 0.6427357798572534 0.24773014600140345 , 0.6576225207016101 0.6332247844104003 
0.5492639287281252 0.5593449066139116 , 0.6347100204066536 0.2633589871518367 , 0.6474763589189118 0.6148431573070379 
0.5705540612392661 0.5628465737331318 , 0.6264589100080389 0.2805778332179396 , 0.6344373368063856 0.5941226441217148 
0.5954988032088343 0.5670421871239519 , 0.618032410744027 0.2996739908781907 , 0.6179190941008292 0.5708308730706436 
0.6226182695242455 0.5704502954996151 , 0.6095094663225752 0.3210322090884606 , 0.5993225722068699 0.5460645464847106 
0.6476884234334473 0.5705028440305384 , 0.6009857941675018 0.3451743820309776 , 0.5827760904527415 0.5218698250112702 
0.6694220351696275 0.5668506088926191 , 0.5925428094181846 0.37282912916323024 , 0.5694854634658785 0.49786731301693693 
0.6879680916582329 0.5598607834528401 , 0.584175387549662 0.40500352138344103 , 0.5593068288457956 0.47268274623650514 
0.7033794576906374 0.5498541375484542 , 0.5755770658030427 0.4424254591379379 , 0.5524937845600105 0.44526745438639415 
0.7154055323835609 0.5372453395468377 , 0.5665796840412244 0.4815674818445856 , 0.5494650916289053 0.41873422968136303 
0.7237662854430085 0.522783591997813 , 0.5588240563455592 0.5178535426525673 , 0.5488599662651228 0.3969099164224061 
0.7285263857599911 0.5073143660955142 , 0.5531082486643949 0.5510976964638319 , 0.5498156736293045 0.3791349885134404 
0.7300302649571216 0.4914325566278425 , 0.5493395079886535 0.5816617659266434 , 0.5520805351079153 0.3644527285183005 
0.7286746686404246 0.47542499483907485 , 0.5471693762901152 0.6098492812056163 , 0.5556062631231506 0.3522727750280953 
0.7247773367530815 0.45935769252717945 , 0.546243510678706 0.6359255282863442 , 0.560429460621903 0.3422638302592629 
0.7185370293570372 0.4431596150496917 , 0.5462692565332944 0.6601269338318753 , 0.5666440221633591 0.33426050219121956 
0.7100276443483438 0.42666724646217147 , 0.5470203786613506 0.682660786428953 , 0.5744022850439963 0.3282190181816621 
0.6991939514683784 0.40963499823435917 , 0.5483254918485416 0.7037062492728131 , 0.5839308647367706 0.32420580356561424 
0.6858388098258621 0.39171971492259666 , 0.5500552017268986 0.7234173448014487 , 0.5955562965009299 0.32240999134874115 
0.6696241835009082 0.3724553388350718 , 0.5521117605044835 0.7419267504382083 , 0.6097143640482988 0.3231649617995063 
0.650271500793051 0.351335346668729 , 0.5544216696710085 0.7593496235198832 , 0.6267571375896313 0.3268620808841743 
0.6288023092910803 0.3286472553331818 , 0.5569309030809091 0.7757870848055711 , 0.6457170956817013 0.3331127109340336 
0.6088777690662999 0.306834179643944 , 0.559601964789152 0.7913286818880296 , 0.6629705741982388 0.3393841895408129 
