0.9378792738856077 0.07991018207809697 , 0.22613048143244796 0.8580238876109223 , 0.45714470358778714 0.7022634411460419 
0.9476786920175729 0.0914078962131175 , 0.21876130118285675 0.8512709782181851 , 0.45471446570541313 0.6975186364037586 
0.9573156228013933 0.10309386829814722 , 0.21233771678516167 0.843877821134229 , 0.4515011193192879 0.6932258214026848 
0.966784066233882 0.11496549174620685 , 0.2068648539697503 0.8358626929473125 , 0.44750553870221044 0.6893693261415418 
0.9760781751269512 0.12701968245724946 , 0.20235795006743068 0.8272373531415627 , 0.4427183337114609 0.685940475236249 
0.9851923038983075 0.13925287983231982 , 0.1988430798694797 0.8180075421273073 , 0.4371190751380556 0.682937088875434 
0.9941210566738954 0.1516610556770459 , 0.19635857484944091 0.8081731512088096 , 0.43067482738250645 0.6803633039492056 
1.0028593329161668 0.16423973121824847 , 0.1949573356427209 0.7977280898953757 , 0.423337790346955 0.678229689721437 
1.0114023686079052 0.17698400218377242 , 0.19471039191977413 0.7866598490259472 , 0.41504169837816346 0.6765536596253416 
1.0197457708355384 0.18988857160802067 , 0.195712313559557 0.774948744763946 , 0.4056963745107473 0.6753601944630945 
1.027885543383374 0.20294778975723948 , 0.19808950228108374 0.7625668499228336 , 0.39517941324138495 0.6746828711549882 
1.0358181005721365 0.21615570036898898 , 0.20201313066119816 0.7494767534737793 , 0.383323227672508 0.6745650569922931 
1.0435402658459128 0.2295060923544791 , 0.20771972969491861 0.7356308104655123 , 0.36989446336501136 0.6750606080150701 
1.0510492500954447 0.24299255639476536 , 0.21554404520100964 0.7209734592190875 , 0.35456116360938844 0.6762314952212086 
1.0583426014415156 0.25660854689251356 , 0.22596768033555828 0.7054564613164224 , 0.3368441771287688 0.6781325026261256 
1.0654181110414291 0.27034745265041515 , 0.23965847993867612 0.6891059755449487 , 0.31607786792573744 0.6807440826396977 
1.0722736444757468 0.2842026874493281 , 0.25725959334032744 0.6722869559194616 , 0.2916212210897685 0.6837078674662718 
1.0789068501858097 0.2981678284294756 , 0.2778258596600917 0.6563655130516927 , 0.26442174905994137 0.6856641693538932 
1.0853147936700445 0.31223681216378757 , 0.29735256604192056 0.6429185067539113 , 0.2384870991938778 0.6850421919173626 
1.0914939527927785 0.32640397030682167 , 0.31387401795692976 0.6316586507917412 , 0.21578648815613466 0.6821348897364985 
1.09744056043148 0.340663810775777 , 0.32755441058560747 0.6218767516735044 , 0.1961594878887555 0.67765694838578 
1.1031508666857115 0.35501082401537976 , 0.3388896717464553 0.6130985189727632 , 0.17911392047367627 0.6720881678469184 
1.1086212945810232 0.3694393746892294 , 0.34829338265203624 0.6050379036925195 , 0.16423978167278364 0.6657202324533125 
1.113848541811347 0.3839436492022689 , 0.35606971857705516 0.5975167534662391 , 0.1512361985174409 0.6587371081665533 
1.1188296551817059 0.39851763704763965 , 0.362439668098361 0.5904185249131773 , 0.13988513562577623 0.6512613488742444 
1.1235620887143665 0.4131551341242484 , 0.3675652743043538 0.5836635363373321 , 0.13002709588712283 0.6433788403734807 
1.1280437497943783 0.42784976134956415 , 0.37156647396492287 0.5771953110968057 , 0.12154423514654195 0.6351524383886915 
1.1322730350152317 0.44259499432305344 , 0.3745322142297445 0.5709726471413216 , 0.11434920966086681 0.6266298693706863 
1.1362488562814343 0.4573842009518415 , 0.3765277575698222 0.5649647660143546 , 0.10837784505458642 0.6178485438688652 
1.1399706573385373 0.4722106845248963 , 0.37759949100396917 0.5591481952365346 , 0.1035843105633365 0.6088386310736306 
1.143438420856759 0.48706773003808085 , 0.37777806189717206 0.5535046670093455 , 0.09993797615191198 0.5996251137876351 
1.1466526663161791 0.5019486517852211 , 0.3770803371704006 0.5480196314419405 , 0.09742145541926334 0.5902292276078998 
1.1496144391364291 0.5168468404155369 , 0.3755104742406016 0.5426811461228838 , 0.09602954552881246 0.5806695242966408 
