0.7297578142787258 0.119792658944606 , 0.2728015312792431 0.05555013297691991 , 0.007397283828951662 0.5033053481969955 
0.7373107733278956 0.11981159251028056 , 0.2695409195921544 0.061428843903242096 , 0.0031049364668705145 0.4974077037049987 
0.7443180744744177 0.11984399969682205 , 0.26650953089967694 0.06766865286909651 , -0.0008709759871740478 0.4911354875526028 
0.7507951955293 0.11989528260891978 , 0.2636812045248064 0.07427047481524965 , -0.004519770667185811 0.4844823826943519 
0.7567557833509599 0.11997042876698802 , 0.26102977024054613 0.08123670201655461 , -0.007828924204585426 0.4774410093349787 
0.7622118925845852 0.12007411090208324 , 0.2585285558323375 0.08857115357588784 , -0.010783819030002032 0.47000287564055027 
0.7671741869173637 0.12021076662121846 , 0.2561498720962822 0.09627905442053324 , -0.013367429626725272 0.46215831907676963 
0.7716521108754324 0.12038466231675023 , 0.25386445161385324 0.1043670378106266 , -0.015559933102364976 0.4538964399911445 
0.775654038427207 0.12059994440181139 , 0.251640814283322 0.11284316541156389 , -0.017338223323608418 0.445205030305146 
0.7791874033422703 0.12086067998666884 , 0.24944452685993077 0.12171695773813476 , -0.01867530081528042 0.4360705023937177 
0.7822588152523724 0.1211708883563158 , 0.24723731498656235 0.13099942470590498 , -0.019539500852014058 0.4264778270563005 
0.7848741645733031 0.1215345639896206 , 0.24497597331587181 0.14070308006168042 , -0.01989350850225422 0.41641049606722025 
0.7870387187961513 0.12195569131866373 , 0.2426110007392946 0.15084191264406058 , -0.019693090148525265 0.40585053615579697 
0.7887572120764145 0.1224382509210597 , 0.24008486117442002 0.1614312681462885 , -0.0188854438639139 0.39477862105117306 
0.7900339294721661 0.12298621633470126 , 0.23732973278230748 0.17248756066454607 , -0.017407032867552984 0.3831743631192739 
0.7908727865294589 0.12360354015672204 , 0.2342645563835883 0.1840276713423497 , -0.015180713526126577 0.37101692861944946 
0.7912774040792596 0.12429412751649299 , 0.2307911248741434 0.19606777809906217 , -0.012111899566482339 0.35828623450296604 
0.7912511769398035 0.12506179438696519 , 0.2267888742471277 0.20862114986534713 , -0.008083421800010537 0.3449651958662089 
0.7907973334640325 0.12591020753429177 , 0.2221079733220449 0.22169404191387204 , -0.002948677399156719 0.3310438906703574 
0.7899189801230837 0.12684280227483885 , 0.2165603732729265 0.2352780758732299 , 0.0034772759909104693 0.3165272619704524 
0.7886191208768736 0.12786267382810618 , 0.20990901685719798 0.24933607657277512 , 0.011428491652849045 0.30144938971763985 
0.7869006337839363 0.12897243850306217 , 0.20185743694405364 0.2637758498759587 , 0.021198558658930666 0.2858998517395003 
0.7847661753556548 0.13017406371414542 , 0.19204820342039217 0.2784028591156042 , 0.03314225061087356 0.27007121728877154 
0.7822179646915495 0.13146867448295477 , 0.18009488846198057 0.29284188843505454 , 0.04764377623339054 0.2543375772005118 
0.7792573765149253 0.13285636629667455 , 0.16570243147966301 0.3064381611908724 , 0.06499682139233223 0.23935361263097416 
0.7758842664075979 0.13433610046542502 , 0.14893476919436643 0.31823563297366675 , 0.08513759378495625 0.22607640667942938 
0.7720960332122898 0.1359058172345645 , 0.13050189334705117 0.32725027847997173 , 0.10735870282757963 0.2154920444039849 
0.7678866616253623 0.13756287448093907 , 0.11161345710195526 0.3330046005890323 , 0.13045651065960304 0.20808066504854975 
0.7632461512349863 0.13930469433141884 , 0.09337352173433827 0.33571345037288414 , 0.1533369564175961 0.20362999541421814 
0.7581604337003509 0.14112932840267237 , 0.07642099733625599 0.3359512172630078 , 0.17537519835031376 0.20156759445284098 
0.7526114950469487 0.1430358093711023 , 0.060997919603171934 0.3343110476955024 , 0.19634721473680009 0.20130128305191644 
0.7465774287300183 0.14502435119537496 , 0.047128095213232135 0.3312728912998365 , 0.2162511054436703 0.20235089762330966 
0.7400323021359646 0.14709649668179897 , 0.034740774237478615 0.3271935555076402 , 0.23518355301347751 0.20435808792908194 
0.7329458016642513 0.14925528145627623 , 0.02373341136265403 0.32233211126025435 , 0.2532774163600154 0.20706074740199049 
0.7252826338806214 0.15150546005880458 , 0.01399938594503028 0.31687698939502845 , 0.27067460956126904 0.21026569066468803 
0.7170016416746847 0.15385383441700698 , 0.005438968704762468 0.31096688470213296 , 0.28751601900747353 0.21382742099938107 
0.7080545606748015 0.1563097344914327 , -0.00203712427164703 0.304705465848319 , 0.30393919298376626 0.21763293977876932 
0.6983842919840234 0.15888572543775012 , -0.008507280094346429 0.2981714536442481 , 0.32007961749724384 0.22159096103652284 
