0.5953538235360492 0.31680761883043407 , 0.42503252982530526 0.5863082907567625 , 0.8186424348850351 0.23636906794444779 
0.6045890132460766 0.30649682153584196 , 0.41872033321632196 0.5972246643450935 , 0.8157194417839909 0.23576349165070895 
0.6148751693677696 0.2963266117110173 , 0.4130526949914697 0.6072921607728498 , 0.8111009238871502 0.23586620504777733 
0.6264520188763477 0.2861981881990985 , 0.4079762702685134 0.6165913396561343 , 0.8046004991015283 0.23669544967641162 
0.6396263613012492 0.2760214175534178 , 0.40344828054627396 0.6251875470915086 , 0.7959541463988662 0.23827601288671804 
0.6548120498580325 0.2657182642519801 , 0.39943405867592935 0.6331342236968879 , 0.7847826797124274 0.24063248958277653 
0.6725794136003092 0.2552468923698547 , 0.3959053385990364 0.6404750589155651 , 0.7705440360470437 0.2437630262462247 
0.6936390281694357 0.24469937335711744 , 0.3928390194925662 0.6472452428022226 , 0.7525507405843873 0.24754036137230445 
0.7182397253778748 0.23463267499514298 , 0.39021616774793344 0.6534718751380726 , 0.730572895120581 0.2513804273984289 
0.7437910318922425 0.226401722375283 , 0.3880208797955895 0.6591736471599353 , 0.7072168765585573 0.25390960799642615 
0.7663995127462647 0.22047373488392305 , 0.38623861009541804 0.6643613044870093 , 0.6863906654047065 0.25464993816071213 
0.7853900243556066 0.2162262281423616 , 0.3848551138772502 0.6690406289539484 , 0.6687836500135325 0.25421812043533437 
0.8012636515824966 0.21313433721196157 , 0.38385659004905925 0.6732150398241519 , 0.6539085466148333 0.25313560049553097 
0.8145462762494143 0.21088501061372303 , 0.38323004024679297 0.6768867849779366 , 0.6412524717501819 0.25171318193998476 
0.825631269477815 0.2092906407939778 , 0.3829635245232557 0.6800574019675056 , 0.6304339942453184 0.25013693477016097 
0.8347999418258016 0.20823252050061114 , 0.38304631206902157 0.6827278672237723 , 0.6211825343515659 0.24852458980726097 
0.842254204604779 0.2076315006282441 , 0.38346896217736226 0.6848986103475314 , 0.6133056214642479 0.24695486655586898 
0.8481403423636322 0.20743258216959465 , 0.38422336368043103 0.6865694686695841 , 0.6066650822023258 0.24548292669246566 
0.8525645898619276 0.20759640752554728 , 0.3853027522702986 0.6877396151552542 , 0.601161446114163 0.244148954850843 
0.8556031652341239 0.20809431212168064 , 0.3867017189432734 0.6884074741226506 , 0.5967239040689919 0.24298319128731327 
0.8573087104398371 0.2089053176863117 , 0.3884162188528216 0.6885706304722935 , 0.5933038589537304 0.24200902937303928 
0.8577143517098027 0.21001424573310856 , 0.39044358742209295 0.6882257337543168 , 0.5908708491144935 0.24124499804421903 
0.8568360936855528 0.21141051481671988 , 0.39278256916289733 0.687368396084203 , 0.589410125397939 0.24070606663072158 
0.8546739410250551 0.21308738129463944 , 0.3954333639704555 0.6859930815614622 , 0.5889214832508786 0.24040451467554277 
0.8512119231267607 0.2150414895297757 , 0.3983976955285723 0.6840929838870466 , 0.5894191695910561 0.2403505041148221 
0.8464170239065326 0.21727265958550696 , 0.40167890675645357 0.6816598879889804 , 0.590932857583403 0.24055242995715717 
0.8402368438086784 0.21978388130750187 , 0.4052820878806104 0.6786840104141849 , 0.5935098565571004 0.24101708580995773 
0.8325955982553542 0.22258151598231415 , 0.4092142436442349 0.6751538117840462 , 0.5972189463468001 0.24174964976528418 
0.8233877202487249 0.22567573921680203 , 0.4134845072239241 0.6710557723954492 , 0.6021565607737402 0.2427534659193933 
0.8124677808329741 0.22908129887394021 , 0.4181044092510151 0.6663741184732924 , 0.6084565981624 0.2440295601844119 
0.7996345152763983 0.232818715662845 , 0.4230882100252318 0.6610904804632834 , 0.6163060629447592 0.2455757814055161 
0.784605363046025 0.23691611023187104 , 0.428453299245931 0.6551834536016126 , 0.6259701259544332 0.24738541369816092 
0.7669772031775588 0.24141177475383468 , 0.4342206543184325 0.6486280091884703 , 0.637830930750398 0.24944519358933953 
0.7461791392745049 0.24635659886396438 , 0.44041530907240134 0.6413946590595008 , 0.6524343398994831 0.2517337196081794 
0.721518038184792 0.2518084952490552 , 0.44706667337837563 0.6334481724672232 , 0.6704440766832217 0.25422830981536626 
0.6930047421969378 0.2577749952611008 , 0.45420824218543926 0.6247454140561752 , 0.6918158038640123 0.2569645682143686 
0.6641089573677246 0.2640656139723979 , 0.4618757055867709 0.6152315761454094 , 0.7130441252918939 0.26018778741383736 
0.6384748681975163 0.2705586499922361 , 0.4701039142372775 0.6048352915756361 , 0.7304500058115955 0.2640910359637725 
0.61620605955448 0.2773695641795882 , 0.4789266347378747 0.5934650007512383 , 0.7438960939540346 0.2686504126008181 
