0.9364302704931329 0.1606606359402779 , 0.3175204833858818 0.7335555030343399 , 0.15008367976286785 0.029248035592312704 
0.940805286999344 0.1700159105541508 , 0.2958609617008456 0.7271595403178824 , 0.16736818494169298 0.026288723694897338 
0.9449231438385609 0.1794305362542496 , 0.27426901453653957 0.7204872651190141 , 0.18484227526678207 0.023546373193666925 
0.9487795167582251 0.18889548764819455 , 0.2527547894942913 0.7135371639122092 , 0.20250012738936607 0.021031523006526814 
0.9523702606718427 0.19840156735661518 , 0.23132907872213054 0.7063087577766787 , 0.2203350942479093 0.018753849433636692 
0.9556913776176307 0.2079394087749969 , 0.21000319589960267 0.6988028033741311 , 0.23833986012464925 0.0167219624178025 
0.9587389845023601 0.21749947170225165 , 0.18878880116051816 0.6910214687394577 , 0.2565066479790044 0.014943234125221225 
0.9615092814711318 0.22707203074288954 , 0.1676976802297493 0.6829684670118854 , 0.27482747194100154 0.013423676812155588 
0.9639985216690247 0.2366471564237886 , 0.14674148957018499 0.67464913340752 , 0.29329442240267295 0.012167884735621933 
0.9662029830920983 0.2462146889711185 , 0.12593148394173662 0.6660704351144809 , 0.3118999666080477 0.011179050481331054 
0.96811894317141 0.2557642046713361 , 0.10527824556604273 0.6572409098940528 , 0.3306372449044298 0.01045906000154155 
0.9697426567024189 0.26528497469626705 , 0.08479143445741183 0.6481705360902013 , 0.3495003424820518 0.010008663780462175 
0.9710703377309619 0.27476591621030927 , 0.0644795772888048 0.6388705433550786 , 0.3684845186221159 0.009827715001542519 
0.9720981460431307 0.2841955355020941 , 0.04434990780854055 0.6293531786136123 , 0.38758637979021127 0.009915460451224045 
0.9728221789868888 0.2935618627981007 , 0.024408266130788486 0.6196314448610967 , 0.4068039885242052 0.010270866907733085 
0.9732384694852488 0.3028523783268279 , 0.00465905821009064 0.6097188310420987 , 0.42613690594654297 0.01089296519800395 
0.973342991291865 0.31205392911529906 , -0.01489472856829432 0.5996290497174508 , 0.4455861709183117 0.011781195734180608 
0.9731316727985586 0.32115263592278037 , -0.03425146181155448 0.5893757960749305 , 0.4651542226548782 0.012935742569219602 
0.9726004210407605 0.3301337896603092 , -0.05341076311408184 0.5789725378315842 , 0.4848447757152037 0.014357847075037138 
0.9717451579733578 0.33898173662387865 , -0.07237338101241061 0.5684323414363436 , 0.5046626566809351 0.016050096506708356 
