0.2478258290152131 0.8108464744629891 , 0.6133182803276691 0.14048314950118146 , 0.0906993789248779 0.6965484298049164 
0.22629684572920628 0.8047432520380955 , 0.6232030641935135 0.14391158664633485 , 0.10234357834504033 0.6992232150846566 
0.2030747490367615 0.7969860662716534 , 0.6328883130921573 0.14760335941731056 , 0.11588042613884121 0.7032886280801229 
0.17790664312573656 0.7869081304748493 , 0.6423695271060023 0.15155315403316927 , 0.1315673180360212 0.7094167692610682 
0.15093679347999714 0.7735344245531554 , 0.6516427184072033 0.15575579111702936 , 0.14926397638055952 0.718587838098902 
0.12395162686841943 0.7563430543387315 , 0.6607046733346801 0.16020612028921208 , 0.1671871880646605 0.7313288791411432 
0.10016360073304992 0.7372478977048904 , 0.669553218824834 0.16489868109034161 , 0.18212666870987607 0.7457314749738547 
0.08024876906416675 0.7184363765934965 , 0.6781870513987169 0.16982738289791868 , 0.1934076678048763 0.7596142942776716 
0.0633940316466405 0.7005982275727323 , 0.6866052897717678 0.17498565726208323 , 0.2018441668493517 0.7722941689342712 
0.04883039959279971 0.6837934315643377 , 0.6948072218978046 0.18036673511817192 , 0.2082058667771557 0.7837178870865771 
0.036030123586641614 0.667932468196888 , 0.7027922056357978 0.18596383669444871 , 0.21302115904532065 0.79398174887775 
0.024640263507046366 0.6529078902509051 , 0.7105596299468278 0.19177028269411597 , 0.21664359481388598 0.8031998808240656 
0.014418259817616531 0.638624508377142 , 0.7181088971464978 0.19777955743639972 , 0.21931633130364575 0.8114739879555449 
0.0051913722910805 0.625003781637422 , 0.725439412067613 0.20398534373453717 , 0.22121270390906667 0.8188889283971275 
-0.003167605239835636 0.6119820863359525 , 0.7325505731754602 0.21038154072816398 , 0.22246052033213556 0.8255144267049701 
-0.010755121043594103 0.5995079720946099 , 0.7394417639754155 0.2169622710799462 , 0.2231568453359388 0.8314078105945305 
-0.017646143488945755 0.5875396743809955 , 0.7461123442523766 0.2237218813288295 , 0.22337728750432934 0.8366164980592616 
-0.02390018503416131 0.5760431156410714 , 0.7525616411080213 0.2306549377301156 , 0.22318203219390023 0.8411800003978996 
-0.029565338493601646 0.564990358231522 , 0.7587889398952281 0.23775621906362515 , 0.22261988686613374 0.8451314764739395 
-0.03468105931736281 0.5543584191336123 , 0.7647934751716611 0.24502070737821988 , 0.2217310724134619 0.8484989272572544 
-0.03928013240127138 0.5441283613432185 , 0.7705744217782825 0.252443577319029 , 0.22054919889074903 0.8513061151068391 
-0.0433900936766492 0.5342845940239184 , 0.7761308861219656 0.26002018447452935 , 0.2191026958224438 0.8535732752706389 
-0.047034277897012935 0.5248143302144271 , 0.7814618977154376 0.2677460530402978 , 0.21741586844933544 0.8553176705143617 
-0.05023260426086489 0.5157071642508507 , 0.7865664010062827 0.27561686299935345 , 0.21550969152234228 0.8565540265188825 
-0.05300217434131245 0.5069547410945658 , 0.7914432475104969 0.28362843695030787 , 0.2134024150985757 0.8572948757242129 
-0.0553577330845805 0.49855049710959476 , 0.7960911882548176 0.2917767266646502 , 0.21111003309752302 0.8575508299948417 
-0.05731202815632021 0.49048945719537584 , 0.800508866525066 0.3000577994174521 , 0.2086466498990143 0.8573307971562587 
-0.05887609258167549 0.4827680771068361 , 0.8046948109143387 0.3084678241077112 , 0.20602476993509689 0.8566421525545393 
-0.06005946858943696 0.4753841226972349 , 0.8086474286644397 0.31700305716289645 , 0.20325552819275736 0.8554908739089553 
-0.06087038568927749 0.4683365799992883 , 0.8123649992959495 0.3256598282052722 , 0.20034887466108806 0.8538816455645262 
-0.06131590256322967 0.46162559173101225 , 0.8158456685264046 0.3344345254440887 , 0.19731372230458513 0.8518179365939856 
-0.0614020198741777 0.4552524171294257 , 0.8190874424819359 0.3433235807469301 , 0.1941580656600019 0.8493020558927308 
-0.061133769280461416 0.4492194130918647 , 0.8220881822152065 0.35232345433488055 , 0.19088907533301494 0.8463351863423413 
-0.06051528259269039 0.4435300355283314 , 0.8248455985514832 0.3614306190393848 , 0.18751317230896725 0.8429173992013703 
-0.059549843977158505 0.4381888606694194 , 0.8273572472951071 0.3706415440535825 , 0.18403608494981147 0.8390476490460845 
-0.05823992730249282 0.43320162689450536 , 0.8296205248404747 0.3799526781074719 , 0.18046289072977825 0.8347237487671092 
-0.05658722007255704 0.42857529850366655 , 0.8316326642448615 0.38936043199462417 , 0.1767980440954556 0.8299423232707958 
-0.05459263483736125 0.42431815381844007 , 0.8333907318349969 0.39886116037858194 , 0.17304539127012444 0.8246987395720645 
-0.0522563084845843 0.4204399011375405 , 0.8348916244351314 0.4084511428099148 , 0.169208172317213 0.8189870098216312 
-0.049577589354150464 0.41695182749231596 , 0.8361320673212803 0.4181265638907276 , 0.16528901030063028 0.812799662386043 
-0.04655501165780794 0.4138669869767764 , 0.8371086130240717 0.4278834925329389 , 0.1612898869014964 0.8061275742593713 
-0.04318625619696434 0.41120043785783567 , 0.8378176411207021 0.4377178602708012 , 0.1572121033440224 0.7989597556404497 
-0.039468095827123975 0.4089695409792696 , 0.8382553591741404 0.4476254386080913 , 0.1530562249207438 0.7912830741817257 
-0.035396323487490965 0.4071943365710033 , 0.8384178049937715 0.4576018154076283 , 0.14882200676147975 0.783081901790455 
-0.03096565987215396 0.40589802309547257 , 0.8383008504044451 0.4676423703671154 , 0.14450829773546914 0.7743376603064985 
-0.026169636945298728 0.405107571191912 , 0.8379002067179498 0.4777422496730492 , 0.14011291849510915 0.7650282329041254 
-0.02100045250451643 0.40485451969359515 , 0.8372114320988082 0.48789633998652565 , 0.13563250867346852 0.7551271940889657 
-0.015448789954754391 0.4051760216676168 , 0.8362299410001192 0.4980992419950137 , 0.13106233722239555 0.744602790106456 
-0.009503596640389942 0.40611624077325365 , 0.834951015808177 0.5083452438677041 , 0.12639606909997322 0.7334165691281288 
-0.003151814232144232 0.407728249358299 , 0.8333698207673423 0.5186282950862005 , 0.12162548173256212 0.721521509324587 
0.0036219423164724 0.4100766626725037 , 0.8314814181460705 0.5289419812981195 , 0.11674012780521736 0.7088594097984632 
0.010835749971006853 0.413241382017403 , 0.82928078643304 0.539279501076416 , 0.11172695186371331 0.6953571706752675 
0.018510748525759096 0.4173230573845481 , 0.826762840094102 0.549633645792657 , 0.10656989964789917 0.6809213505918814 
0.026671392916143358 0.4224512994171057 , 0.8239224500427372 0.5599967842845113 , 0.10124964530887959 0.6654299700674696 
0.035345224528788646 0.4287974232413446 , 0.8207544634364995 0.5703608547264986 , 0.09574380030247207 0.6487197758012434 
0.04456111133035923 0.4365948415826531 , 0.8172537206676371 0.580717367325683 , 0.09002865626976388 0.6305658448607505 
0.05434278605191029 0.44617231355997206 , 0.8134150664767852 0.5910574236550696 , 0.08408563573906473 0.610648316554045 
0.06468741841052078 0.45800632137622976 , 0.8092333512665851 0.6013717627389304 , 0.07792271859065432 0.5884999696539264 
0.07549347257430318 0.47278072301509316 , 0.8047034194493241 0.6116508530641588 , 0.07164659624413293 0.5634464776898347 
0.08631683168058459 0.49127015497909454 , 0.7998200910693894 0.6218850689848161 , 0.06570656551778616 0.534722829805176 
0.09581345001804656 0.5129732088659797 , 0.7945781901774863 0.6320650192508627 , 0.06145184807222728 0.5028398256522443 
0.10263364360681736 0.533863264275778 , 0.7889728046662271 0.6421820108217642 , 0.06023703999471572 0.47183277867154455 
0.10748574407235757 0.5516148354388509 , 0.7829997138091783 0.6522281138409927 , 0.06135803038622427 0.4440351044892431 
0.11127907774852598 0.5664486719808772 , 0.7766553212605893 0.6621957626398415 , 0.0639090892586449 0.419233619148368 
0.11452598178707306 0.5789561066577453 , 0.7699363651127936 0.6720774820986483 , 0.06738114136789354 0.3968444650126932 
0.11750372194975214 0.5896111988334526 , 0.7628396826291065 0.681865753753598 , 0.07150008368890162 0.37640110118203624 
0.12037341946921147 0.5987551219237814 , 0.7553620396519573 0.6915529369254887 , 0.07610802914659152 0.3575699949198167 
0.12323654699764552 0.6066342507437978 , 0.7475000003122776 0.7011312067910511 , 0.08110694095783715 0.34011259623423784 
0.1261618601669259 0.6134310999493765 , 0.7392498199335584 0.7105924941883037 , 0.08643180816727596 0.3238544596314066 
0.12919907351491355 0.6192848060974286 , 0.7306073509275466 0.7199284202586574 , 0.09203706382530016 0.3086648274130007 
0.1323862930412576 0.6243043632334898 , 0.7215679554719439 0.7291302219735654 , 0.09788923975455885 0.2944434685620317 
0.13575431410727912 0.6285773140707426 , 0.7121264209741773 0.7381886655178401 , 0.10396275318630391 0.28111207418050416 
0.1393292478761322 0.632175615228321 , 0.702276875599118 0.7470939445644017 , 0.1102373647925102 0.26860849397636416 
0.1431342083831392 0.6351597184727724 , 0.6920127019328546 0.7558355600883534 , 0.11669657795176666 0.2568827752079611 
0.14719044747891413 0.6375815028433324 , 0.6813264474237989 0.7644021776716605 , 0.12332659336504738 0.24589437325409402 
0.1515181526703172 0.6394864532257998 , 0.6702097307455402 0.772781457271261 , 0.130115604851903 0.23561014327202606 
0.15613703221113043 0.6409153392855398 , 0.65865314378679 0.7809598491364197 , 0.13705331226984005 0.22600286534712738 
0.1610667615784311 0.6419055635997029 , 0.6466461497179792 0.7889223479049181 , 0.1441305769713502 0.21705014226446592 
0.16632733612036132 0.6424922961094108 , 0.634176978668371 0.796652194795557 , 0.15133917347902817 0.2087335628641191 
0.17193935628575022 0.6427094805070211 , 0.6212325241920339 0.8041305151382062 , 0.1586716077899764 0.20103805812385966 
0.17792425909824328 0.642590779365813 , 0.6077982462314805 0.8113358751200871 , 0.16612098293803676 0.19395139928318694 
0.18430449921622202 0.6421705143352209 , 0.5938580901968525 0.8182437374605972 , 0.17368089885468596 0.18746380197326903 
0.19110367276586174 0.6414846529373758 , 0.5793944378159968 0.8248257906871191 , 0.18134537768590203 0.18156761014459222 
0.19834656514602086 0.6405718926882711 , 0.5643881147156405 0.8310491208424071 , 0.1891088084060991 0.17625704023840896 
