0.28544037848486914 0.10069355791595658 , 0.0020745289305785786 0.6252953153564214 , 0.9852841790145893 0.22470097045390547 
0.28624781304534763 0.10129672378416843 , 0.0003216590995904606 0.623383401417521 , 0.9862296142850989 0.22600971852459395 
0.287114333691838 0.10217099452704866 , -0.0012201820214674242 0.6212014248119976 , 0.9869049347596665 0.22731742438723715 
0.2880379041641644 0.10331687203864 , -0.002548912259186264 0.6187493718318994 , 0.9873100945250589 0.22862359985574404 
0.2890163869461198 0.10473520130401939 , -0.003662066023284584 0.6160268369052222 , 0.9874447655072018 0.22992780551704178 
0.29004752508911735 0.10642717437232051 , -0.004556774979594543 0.6130330195537363 , 0.9873083363205143 0.23122964980022656 
0.2911289212878665 0.10839433683515312 , -0.005229744560508345 0.6097667182844682 , 0.9868999097026789 0.23252878860666212 
0.2922580137364204 0.11063859690007566 , -0.005677225826680668 0.6062263213176029 , 0.9862182985202973 0.23382492550860484 
0.2934320481846583 0.11316223719505264 , -0.005894982071878681 0.6024097939964712 , 0.9852620203172574 0.23511781253475958 
0.2946480454822216 0.11596792948957099 , -0.005878249416326989 0.5983146626641972 , 0.9840292903641424 0.23640725157251527 
0.2959027637317939 0.11905875257278555 , -0.005621690455300715 0.5939379947247335 , 0.9825180131535439 0.23769309642876432 
0.29719265396682665 0.12243821359032958 , -0.005119339809470937 0.5892763745314727 , 0.9807257722726814 0.2389752556044811 
0.2985138080077433 0.12611027321103754 , -0.004364540148994061 0.584325874662302 , 0.978649818571288 0.24025369585294384 
0.2998618968184515 0.13007937507472744 , -0.0033498669178221186 0.5790820220435764 , 0.9762870565294078 0.24152844660797954 
0.3012320972589946 0.1343504800644615 , -0.0020670395457381193 0.5735397582745683 , 0.9736340287167807 0.24279960538725365 
0.3026190045795735 0.13892910605345254 , -0.0005068163727518905 0.5676933933760343 , 0.9706868982232156 0.24406734429679658 
0.30401652728372114 0.143821373899886 , 0.0013411302179555788 0.5615365520393744 , 0.9674414289283605 0.245331917787023 
0.30541776004557564 0.149034060603503 , 0.003488362914063895 0.5550621112849925 , 0.9638929634703977 0.24659367183778794 
0.3068148291160354 0.1545746606951664 , 0.005947858546333144 0.5482621282503601 , 0.9600363987676687 0.24785305478075687 
0.3081987029791205 0.160451457100413 , 0.008734224504098477 0.5411277566243121 , 0.9558661589468183 0.24911063000155825 
0.3095589587570997 0.16667360288840533 , 0.011863962134743977 0.5336491500364223 , 0.9513761655381935 0.25036709080145575 
0.3108834917703245 0.1732512154628092 , 0.015355789842377145 0.5258153505258999 , 0.9465598048173356 0.25162327773757437 
0.3121581513822395 0.18019548481814088 , 0.019231042842720245 0.5176141601083011 , 0.9414098922050774 0.25288019879984147 
0.3133662802767882 0.1875187973704291 , 0.02351417245904932 0.5090319935381775 , 0.9359186336941997 0.25413905281767685 
0.31448812583301505 0.19523487637441675 , 0.02823337624110024 0.5000537108389498 , 0.9300775843559219 0.2554012565129169 
0.3155000800702757 0.20335893867549773 , 0.03342140225467668 0.4906624294354572 , 0.9238776041050848 0.2566684756153285 
0.3163736868620297 0.21190786476720053 , 0.0391165884866876 0.4808393185459326 , 0.9173088110813198 0.25794266041315034 
0.3170743288132976 0.22090037337436774 , 0.045364224367784756 0.4705633843616276 , 0.9103605332489547 0.25922608599028807 
0.31755946669818824 0.23035718015316162 , 0.05221836058779931 0.45981126642284254 , 0.9030212591440495 0.2605213971502792 
0.31777624421834716 0.2403010966871486 , 0.05974425310301118 0.4485570894811484 , 0.8952785891086787 0.2618316575579864 
0.31765817828512977 0.25075697845547384 , 0.06802171931061787 0.4367724634676171 , 0.8871191888342894 0.26316040180319245 
0.31712051197242336 0.2617513324421902 , 0.07714982694042652 0.42442682360295747 , 0.8785287475171872 0.26451168768113575 
0.31605358869331535 0.27331118804012156 , 0.08725355452233016 0.41148851205198067 , 0.8694919432143916 0.2658901436341811 
0.31431328860550684 0.28546138498755214 , 0.09849338022224818 0.3979274563027382 , 0.8599924176022821 0.26730100243599303 
0.3117071812452465 0.2982184238032055 , 0.1110791449977919 0.3837213139870481 , 0.8500127601869987 0.2687501059360297 
0.307974902260303 0.3115767034868212 , 0.12528968856874242 0.36886928454264195 , 0.8395344956009916 0.27024385569682013 
0.30276287622801357 0.3254775924843087 , 0.14149815893742818 0.3534231822960251 , 0.8285380512645952 0.2717890689459495 
0.29560314076285005 0.33974004777370964 , 0.16019330223274633 0.33755711858943344 , 0.8170026434344406 0.2733926773631402 
0.2859456775808313 0.35391342979100443 , 0.1819474798783531 0.32171523114681677 , 0.8049059289708526 0.27506118278846214 
0.2734089129151288 0.3670383864416151 , 0.20716709652940984 0.3068516653331769 , 0.7922230769854983 0.2767997919514913 
0.25846842912792667 0.37761465829669544 , 0.23540604485970615 0.2944638718931382 , 0.7789246124424042 0.2786113135364497 
0.24285920950259762 0.38451926837358635 , 0.26496745372877906 0.2856751859979778 , 0.7649724231986603 0.2804953893547192 
0.22834518785554814 0.38793054802525834 , 0.29413923629042676 0.2803104769078349 , 0.7503146622840621 0.2824488187931901 
0.21573677886780662 0.3886952253432188 , 0.32218141029535946 0.27752815773652967 , 0.7348808972668709 0.2844664606465348 
0.20518162156739847 0.38759544633343446 , 0.34904086774099424 0.2765527407479861 , 0.7185765971216442 0.28654165664486275 
0.1965779757442159 0.38518461165557555 , 0.3749463792318447 0.27683932047390397 , 0.7012747314539763 0.28866591159680377 
0.18976538123516673 0.38183227117291657 , 0.4002319534268378 0.27802981563854245 , 0.6828017517680324 0.29082775691482426 
0.18458971301425736 0.3777864715022053 , 0.42529597150920373 0.2798930559389267 , 0.6629134019065759 0.2930103162851513 
0.18092130050214575 0.3732176468113179 , 0.4506262547972344 0.28228609147750583 , 0.6412515311306568 0.29518610543745954 
0.17865807559167807 0.36824594709762026 , 0.4768750145084267 0.28513895562882563 , 0.6172659963299322 0.2973049409998374 
0.17772526549028503 0.3629577866779433 , 0.504978868672193 0.2884689890275179 , 0.5900949522675589 0.2992630680208221 
0.17807640802420543 0.35741556523966045 , 0.5360416179266997 0.29244431302008805 , 0.5586810604791318 0.30082996546653473 
0.17969965121589182 0.3516623387492575 , 0.5685174426865856 0.29731084649623524 , 0.5245819925275597 0.3017166584807905 
0.1826313666074772 0.345722562880034 , 0.5970451501265686 0.3025963949167222 , 0.49312256969599133 0.30237088592952704 
0.18696123148467905 0.33960630430877825 , 0.6215817697170799 0.30792924559001633 , 0.46425608522827816 0.30315429382748865 
0.19283562309878174 0.333315491498936 , 0.643205966316598 0.31322390436495257 , 0.4367574970146574 0.30415044786239465 
0.2004746731882041 0.3268479667032917 , 0.6626664862185124 0.31846397516583713 , 0.4096579270233206 0.3053779018571544 
0.21020752015054125 0.32020245389270036 , 0.6804379662384491 0.3236472057663872 , 0.3821536000410468 0.3068401840671957 
0.22253367768647075 0.3133913964556504 , 0.6968323782033362 0.32877358911463417 , 0.35343303054023023 0.3085248581559987 
0.23820036882664114 0.3064850906405817 , 0.7120640185907497 0.3338424424608885 , 0.32253469901264636 0.31036231062481306 
0.2580446861608917 0.2997757303875129 , 0.7262846478886417 0.3388514107709999 , 0.2884697523805039 0.3120627025677705 
0.28092123292315857 0.29415559613490294 , 0.7396021031328897 0.3437957124562331 , 0.2522757503739891 0.31273853513514727 
0.3018059599709293 0.29015762498792874 , 0.7520900483950581 0.3486677504128907 , 0.21890307806404996 0.31186446832546383 
0.3195092068217863 0.28716818573133474 , 0.7637983192559149 0.35345868195223923 , 0.18949156035233616 0.31006297604270927 
0.33480614308490175 0.28475075735897154 , 0.7747632352835864 0.35815987409792654 , 0.1632297080615492 0.3077792122693852 
0.3484164812044475 0.2826983788813436 , 0.785013037373351 0.36276324311363856 , 0.1393695678522388 0.3052282217313012 
0.36083398146881707 0.28090950623448485 , 0.7945705061125623 0.36726122262494143 , 0.117394598848658 0.30251911486685706 
0.37239469210464615 0.2793306311395407 , 0.8034543398506457 0.3716466474294807 , 0.09695005447474543 0.29971256515726186 
