0.8916150729288056 0.5715533398509147 , 0.3097921046328904 0.24990011210422303 , 0.8018049915484791 0.9032075259461402 
0.8762975838713872 0.5684534283344317 , 0.3148230557932307 0.24958693288687617 , 0.8120915294455571 0.90662061667997 
0.8606393969306189 0.5659735217808194 , 0.32014223906317 0.24950295265940844 , 0.8224305331163861 0.9091845034610501 
0.8446871578359763 0.5641081648513354 , 0.32575948094137297 0.24965625265694152 , 0.8327655303328259 0.910896560393001 
0.8284864596196033 0.56284401287891 , 0.33168564505007186 0.2500566432607476 , 0.8430400644404998 0.9117603217616205 
0.8120808963229049 0.5621596840350943 , 0.33793263084515135 0.2507158946481425 , 0.8531986419421187 0.9117853992180412 
0.7955111555991705 0.5620257443997559 , 0.34451335848942793 0.2516480053782165 , 0.8631876550215765 0.9109872281233056 
0.7788141929668542 0.5624048143455693 , 0.3514417341396315 0.25286951492449744 , 0.8729562420036894 0.9093866486312113 
0.7620225301980804 0.5632517743574177 , 0.35873258824351745 0.2543998671902381 , 0.8824570506685772 0.9070093363536222 
0.7451637179881878 0.5645140387528317 , 0.36640157717740246 0.2562618332542368 , 0.8916468739445848 0.9038851058942096 
0.7282599993025978 0.5661318576257309 , 0.37446503539832715 0.258482002982754 , 0.9004871344092501 0.9000471172927931 
0.7113282057166735 0.5680386014528007 , 0.3829397608345778 0.2610913566327161 , 0.9089442025589236 0.8955310198157611 
0.6943799161098715 0.5701609797684178 , 0.3918427099129194 0.264125928967797 , 0.9169895430873841 0.8903740691650631 
0.6774219070185622 0.5724191456126023 , 0.40119056960100796 0.26762757928786995 , 0.9245996924906049 0.8846142530008057 
0.6604569288164583 0.5747266416600965 , 0.410999160997997 0.27164488029120704 , 0.9317560792957198 0.8782894559499744 
0.6434848539053211 0.576990153102444 , 0.42128261082974017 0.27623413525660984 , 0.9384447043751138 0.8714366895422242 
0.6265042646195088 0.5791090486827699 , 0.432052201819887 0.2814605237401922 , 0.9446557026707793 0.8640914054783159 
0.6095145818306739 0.5809747191966402 , 0.4433147782797923 0.2873993556414332 , 0.950382808999709 0.8562869030632045 
0.5925188816930964 0.5824697705594913 , 0.4550705379674673 0.2941373730875399 , 0.9556227494496113 0.8480538342542467 
0.575527606131462 0.5834672107302681 , 0.46730998659519385 0.30177396395116723 , 0.9603745763835192 0.8394198032198427 
0.558563433288125 0.5838299100256492 , 0.48000977630556824 0.3104220157711513 , 0.9646389595164819 0.8304090521044775 
0.5416676094275931 0.583410847184876 , 0.4931271214911441 0.3202079093834262 , 0.9684174381914379 0.8210422213329758 
0.5249079864846482 0.582055019133185 , 0.5065925514735798 0.3312697869427405 , 0.9717116311519471 0.8113361718253524 
0.5083887189340365 0.5796044086102188 , 0.5203010600013436 0.34375271048161093 , 0.974522390174795 0.8013038588094482 
0.492260801976089 0.5759079820730061 , 0.5341024934459501 0.35779874182472865 , 0.976848873688136 0.7909542540035432 
0.47673105909836294 0.5708389509047099 , 0.5477936021593538 0.37352969981017964 , 0.9786875078524583 0.7802923271863884 
0.462064708865008 0.5643205456169527 , 0.5611166606263092 0.3910213095362697 , 0.9800307996188579 0.7693191227480556 
0.4485741898310528 0.5563578989469141 , 0.5737720027947295 0.41027107469702245 , 0.9808659764843927 0.7580320042573414 
0.4365875115812224 0.5470667336743508 , 0.5854511959766198 0.431169055870853 , 0.9811734615523329 0.7464251883560742 
0.4263971809110765 0.5366828795581082 , 0.5958897294114306 0.45348736267408163 , 0.980925258787668 0.7344907356690882 
0.4182050276509094 0.5255389028012617 , 0.6049237224680286 0.4769018902685193 , 0.9800834189912371 0.722220184831497 
0.41208746668788276 0.5140104837596083 , 0.6125258412830644 0.5010435171244219 , 0.9785988611392279 0.7096069770172477 
