0.6504153703042459 0.4801671891795005 , 0.7600877334035093 0.03354845489699465 , 0.36493829907642605 0.11886967447293562 
0.6451431204618954 0.4779669017773081 , 0.7719017232553541 0.04467315308807093 , 0.35839655906693185 0.10994526368405176 
0.639735111398873 0.4749895574298739 , 0.7830688742260861 0.05631798170045915 , 0.3526374171592224 0.10127777941909773 
0.6342238159378516 0.47122962678021313 , 0.793591357122201 0.06846245670757946 , 0.34762622972412893 0.09289323506163821 
0.6286427947128539 0.4666797072345384 , 0.8034672946667847 0.08109088148947009 , 0.3433313134045429 0.0848147298254223 
0.62302719949143 0.4613309078278616 , 0.8126901914334601 0.09419125115683584 , 0.3397240118592913 0.07706315956473332 
0.6174142705689271 0.4551732812023091 , 0.8212484424519785 0.10775419890743766 , 0.33677868976327596 0.06965783843968403 
0.6118438222927185 0.44819633765348194 , 0.8291248879686764 0.12177193690325717 , 0.33447269252278655 0.06261704399269168 
0.6063586996594188 0.44038968036078596 , 0.8362964043281739 0.1362371376474089 , 0.3327862987965888 0.055958500541235925 
0.6010051729686392 0.43174380515111677 , 0.8427335444002104 0.1511416974310816 , 0.3317026854153319 0.049699815967232434 
0.5958332148553767 0.4222511104434231 , 0.848400268225865 0.16647532192502235 , 0.33120791970293995 0.043858886180985344 
0.590896572884003 0.4119071598447834 , 0.8532538381053101 0.18222387831372824 , 0.33129099179486854 0.03845428039091918 
0.5862525104452044 0.40071222540188434 , 0.8572449935270512 0.19836747401591487 , 0.33194389881192604 0.03350561913163161 
0.5819610408587209 0.3886731050883012 , 0.8603185685596835 0.21487825752413212 , 0.33316179336577734 0.029033955936997494 
0.5780834320336883 0.3758051425706744 , 0.8624147600629082 0.23171800330225947 , 0.3349432106875852 0.025062172676497005 
0.5746797294137335 0.362134269838831 , 0.863471281673969 0.24883565068864946 , 0.33729039169647923 0.021615398021950394 
0.5718050644173335 0.34769874100766796 , 0.8634266145661709 0.2661651189961535 , 0.3402097238006774 0.01872145854560934 
0.5695046270581927 0.33255004735207916 , 0.8622244479428093 0.28362389807733906 , 0.3437123277831798 0.01641137312001259 
0.5678074237663822 0.31675235704799154 , 0.8598191499015441 0.3011130569300628 , 0.34781482911625555 0.014719904571376516 
0.5667193125811106 0.30037981097869276 , 0.8561817220885579 0.3185193181710778 , 0.3525403681145132 0.013686189399660289 
0.5662162148366194 0.2835112466105702 , 0.8513052576426983 0.33571959331711726 , 0.3579199303048641 0.01335447862174338 
0.5662386385266619 0.2662224652718332 , 0.8452086396268893 0.35258781128491024 , 0.3639941246306306 0.013775041992687441 
0.5666884597086783 0.24857688094323052 , 0.8379373264071082 0.3690031233541208 , 0.3708156166683953 0.015005314252079564 
0.5674281604139776 0.23061597465197206 , 0.8295606816861213 0.38485795129125905 , 0.37845256068408295 0.017111392606199788 
0.5682815490107181 0.21235108110044515 , 0.820166243675982 0.40006421870520537 , 0.38699361009748173 0.020170018743780434 
0.5690337347465291 0.19375755725964924 , 0.8098521690994298 0.4145565971538701 , 0.396555498938223 0.02427116413591161 
0.5694270384695583 0.17477166193101204 , 0.798719439499335 0.4282924749364813 , 0.4072949248152885 0.0295211816819376 
0.5691484335244797 0.15529029379690548 , 0.7868651847514668 0.4412491820019578 , 0.41942778450823526 0.03604584275056771 
0.5678025189540761 0.1351756653592155 , 0.7743778873477137 0.45341944325494626 , 0.43326099648239197 0.04399020993526921 
0.5648625429836375 0.11427572830019916 , 0.7613346196312794 0.46480601685352396 , 0.44924424016926495 0.053503573395707826 
0.5596020117981146 0.09250426849748306 , 0.7478000808287177 0.47541614178666425 , 0.46803931015734934 0.06466490826528364 
0.551112340034969 0.07013800454945089 , 0.7338271643515635 0.48525596749822814 , 0.4905018983976493 0.07719134650175188 
0.5390349200470924 0.04862483251298004 , 0.719459259544109 0.49432488507982136 , 0.5169472231929804 0.08963560095662951 
0.525464573785388 0.03054265563355978 , 0.7047356012078494 0.5026110029277776 , 0.5452412277909444 0.09943165998809357 
0.5130875944391937 0.016505671942376295 , 0.6896994793425753 0.5100934039414395 , 0.5726543290024128 0.10598624266561513 
0.5027090769133256 0.005620939762864435 , 0.6744024307643531 0.5167513664527873 , 0.598329895106503 0.11021301233377921 
0.4942672941826189 -0.002949298321361319 , 0.6589025348374652 0.522571726879958 , 0.6222715737640977 0.11296288999083424 
0.4875302742861029 -0.009761131677369252 , 0.6432604265579575 0.5275520630308792 , 0.6446507019401214 0.11479438719592097 
0.48227500500096043 -0.015172829012050557 , 0.6275352825665914 0.531700818056897 , 0.66563111521663 0.11605732950458447 
0.4783181096494991 -0.019421808317577442 , 0.6117817564663071 0.535035604807326 , 0.6853415366683757 0.11697152205968227 
0.47551367244039616 -0.022671158724866195 , 0.5960481578019183 0.5375806945092677 , 0.7038795725418674 0.11767578276502938 
0.47374571526425463 -0.025036559211605143 , 0.5803757707358741 0.5393644080602237 , 0.7213199167840532 0.11825746970081231 
0.4729212873190471 -0.02660220321563286 , 0.5647990217634015 0.5404168331158093 , 0.7377210937017333 0.11877068864925439 
0.4729650976342496 -0.027430570230141452 , 0.5493461742770458 0.5407680458860735 , 0.7531301308728865 0.11924784289349884 
0.47381552241706026 -0.02756865219688508 , 0.5340402815137607 0.5404468544581453 , 0.7675855988533609 0.1197071162881707 
0.4754216587461835 -0.02705206335657393 , 0.5189002106311741 0.5394799958394614 , 0.7811195334068243 0.12015738606654347 
0.4777411419702361 -0.02590784235486022 , 0.5039416258333747 0.5378916893764892 , 0.7937586349805711 0.12060147152780185 
0.48073851752696883 -0.024156421480820738 , 0.48917787472688656 0.5357034511328929 , 0.8055250105303264 0.12103828889735872 
0.48438401958315536 -0.0218130521776809 , 0.47462075858867214 0.5329340897597142 , 0.8164366246123543 0.1214642809673975 
0.4886526544996473 -0.01888886927408429 , 0.4602811880256532 0.5295998239743327 , 0.8265075602588813 0.12187436384918242 
0.49352351984015125 -0.01539171328056194 , 0.4461697355000949 0.5257144799083617 , 0.8357481474439357 0.12226255192163103 
0.49897931337475704 -0.011326791845798424 , 0.4322970994472753 0.5212897414204749 , 0.8441649899621495 0.12262236897475429 
0.5050060044567646 -0.0066972378522598625 , 0.4186744940559251 0.5163354377581792 , 0.8517609042714921 0.12294711864351142 
0.5115926546491637 -0.0015046068970107447 , 0.40531397598474184 0.5108598611075563 , 0.8585347721502762 0.12323006433888521 
0.5187313873405912 0.004250652289379576 , 0.3922287153499664 0.5048701121440738 , 0.8644813000936241 0.12346455411597736 
0.5264175187710763 0.010568726574035566 , 0.3794332137578002 0.4983724751378955 , 0.8695906702553052 0.12364411683749967 
0.5346498766949315 0.01744994166338032 , 0.3669434672355009 0.4913728257214687 , 0.8738480588537494 0.12376255116458174 
0.5434313491948459 0.024894216738241513 , 0.3547770668251465 0.4838770741248985 , 0.8772329867641894 0.12381402768629067 
0.5527697265358575 0.0329004472095943 , 0.34295322460726757 0.47589164436296744 , 0.8797184516410566 0.12379322697686891 
0.5626789255836816 0.04146578976691479 , 0.33149270848942525 0.4674239852318526 , 0.8812697687110748 0.12369554355066324 
0.5731807224777283 0.05058481678783332 , 0.3204176660246143 0.45848310176675533 , 0.881843014281839 0.12351739999484197 
0.5843071702655611 0.06024849058713639 , 0.30975131701046754 0.4490800859649721 , 0.8813829155081528 0.1232567419973221 
0.5961039531329896 0.07044287136030233 , 0.2995174982201877 0.43922861354686005 , 0.8798199514310042 0.1229138336422682 
0.608635043232545 0.08114739391412157 , 0.2897400530266808 0.42894536061511684 , 0.8770663065249557 0.12249256402019214 
