0.5594567835910184 0.9717137538984181 , 0.3667882097370011 0.5319427361086547 , 0.08393955916306761 0.8513038643469484 
0.5603630579506488 0.9634025749911589 , 0.361223142656782 0.5322714003306014 , 0.08859835188365628 0.8592863790322609 
0.5607022558246135 0.954627522916633 , 0.35550636533382607 0.5333681849538742 , 0.09397593133264745 0.866964646483514 
0.560446553702845 0.945392780040062 , 0.349659571905937 0.5352517692739345 , 0.10007842688230506 0.8743158050400248 
0.5595645212789071 0.9357019154340641 , 0.343705411876635 0.5379441903196688 , 0.10691461933554501 0.8813142486002884 
0.5580204983446604 0.9255580332253771 , 0.33766799404090575 0.5414712827216595 , 0.11449606010552096 0.8879310384069847 
0.5557738249438027 0.9149639579776521 , 0.33157349568534156 0.5458632199490056 , 0.12283723186194284 0.8941331764273637 
0.552777881381463 0.9039224779022272 , 0.3254509212289403 0.5511551833517379 , 0.13195574988068376 0.8998826931000562 
0.5489788791961774 0.8924366766435952 , 0.3193330726411669 0.5573881933020467 , 0.14187260065374288 0.9051354844083794 
0.5443143222659764 0.8805104002619085 , 0.3132578218793828 0.5646101469922913 , 0.1526124083457279 0.9098398070998214 
0.5387110258582255 0.8681489317955347 , 0.3072698191580818 0.5728771204530544 , 0.16420370747477983 0.9139343021054321 
0.5320825362444574 0.8553599884946812 , 0.3014228402353514 0.5822550077658659 , 0.17667917601127836 0.9173453580934741 
0.5243257281651602 0.8421552294368309 , 0.29578308876720383 0.5928215857825636 , 0.1900757355587231 0.9199835391346267 
0.5153162634735593 0.8285525883996517 , 0.29043395757310886 0.6046690992759678 , 0.20443433144441894 0.9217386666784017 
0.5049024625560592 0.8145799772938175 , 0.2854830718900707 0.6179074335053023 , 0.21979901804495722 0.9224729435549013 
0.4928969691590748 0.8002813401221832 , 0.2810729894111282 0.6326678049385358 , 0.2362145939208841 0.9220112092933019 
0.479065419825847 0.7857268974907652 , 0.2773978875978889 0.6491064462800438 , 0.2537212450673512 0.920127010583212 
0.4631113792651584 0.7710312227281898 , 0.27473016220602076 0.6674063807846743 , 0.272343011019908 0.9165227508411569 
0.4446580101642057 0.7563868081316734 , 0.27346307911222556 0.687771280981253 , 0.29206346321465587 0.9108022652410946 
0.4232332660595167 0.7421302033812458 , 0.2741761400522749 0.7103933878534819 , 0.3127751463792955 0.9024367631192932 
0.39829363074355195 0.7288787444299176 , 0.27771325156105653 0.7353447412202667 , 0.33417767018647865 0.8907368687038366 
0.36943302802207356 0.7177950730135291 , 0.28516178750705506 0.7622823705110997 , 0.3555897369619585 0.8748829108293921 
0.33716249199892423 0.7108119543608811 , 0.29734035879299553 0.789982632128698 , 0.37568170169916737 0.8541657678644416 
0.3038945087900684 0.7096478357813368 , 0.31390548173597804 0.8165903862871409 , 0.3923845619650407 0.828722132285543 
0.27248845674022026 0.7139465327930175 , 0.33392287333137516 0.8403972073535607 , 0.40377322241949165 0.8006166142074426 
0.24430569645306305 0.722045871547263 , 0.3560510773925827 0.8598579832393642 , 0.40982777864544134 0.7730564995673935 
0.21951475847324295 0.7324141812049975 , 0.3786985797796608 0.8747141318100954 , 0.4119712142381833 0.7478320413389279 
