0.8249575846095355 0.8789263824856381 , 0.11384996996899355 0.8050216722183912 , 0.5880257372989836 0.18823954546288035 
0.8238570242760777 0.8845078772671154 , 0.12277091735481062 0.7920221218676575 , 0.5802053502466243 0.19565760103213672 
0.822503267628476 0.8898922452437517 , 0.13198925629034494 0.77891114638047 , 0.5723407679586916 0.20338420854268804 
0.8208913213845663 0.8950739824583152 , 0.14151590080913537 0.7656846278509777 , 0.5644260696838109 0.21142898985761688 
0.8190161966686672 0.9000470109041356 , 0.15136270156220133 0.75233738793899 , 0.5564543936466441 0.2198032013237841 
0.8168729169242279 0.9048046518555203 , 0.1615426220593066 0.738862919096714 , 0.5484177528939781 0.2285200292146754 
0.814456528638977 0.909339596810959 , 0.17206996320361237 0.7252530359137909 , 0.5403068000349233 0.23759496744215985 
0.8117621153220668 0.9136438761899988 , 0.18296065335595668 0.7114974172872771 , 0.5321105231994891 0.2470463066896339 
0.8087848152421596 0.917708826034379 , 0.19423262875573452 0.6975829969020751 , 0.5238158478796184 0.25689577723045565 
0.8055198435084343 0.9215250531215868 , 0.20590634074590455 0.6834931389874052 , 0.5154071076231738 0.2671694080579178 
0.8019625191499709 0.9250823991240613 , 0.21800544444554287 0.669206503618446 , 0.5068653282819989 0.2778986974244024 
0.7981082979172968 0.9283699047689886 , 0.23055775271710402 0.65469545217843 , 0.4981672412431119 0.2891222432194912 
0.793952811583501 0.931375775416495 , 0.24359658741560727 0.6399237526020226 , 0.48928389287840446 0.30088807214839225 
0.7894919145453883 0.9340873501487161 , 0.2571627415364653 0.6248431838970191 , 0.48017863579565917 0.31325706612117454 
0.7847217384912792 0.9364910774662082 , 0.27130740826294353 0.6093883458557129 , 0.47080414512328994 0.3263081768449887 
0.7796387557663698 0.9385725022285308 , 0.28609668730915033 0.593468416873032 , 0.46109784880199267 0.34014668106534696 
0.7742398517480442 0.9403162709432209 , 0.30161873690252533 0.5769534717756658 , 0.4509747032269432 0.354917857448023 
0.7685224058795249 0.9417061666999194 , 0.31799542275889003 0.5596506064420805 , 0.44031546323909787 0.3708308270249099 
0.7624843796143578 0.9427251927499414 , 0.3354012557257982 0.5412601523569288 , 0.42894765653735684 0.38820225506003964 
0.7561244062508716 0.9433557393576216 , 0.3540901766008669 0.521293669205646 , 0.4166187090257743 0.40753819160364224 
0.7494418681333176 0.9435799040230638 , 0.3743946628927097 0.4989456725447674 , 0.40299676085148556 0.4296620235990787 
0.7424369100645898 0.943380122070296 , 0.39634692629883844 0.4732643237298532 , 0.3880494555140846 0.4555431543667606 
0.7351101648533418 0.9427404114827389 , 0.41768149475656 0.44613425012958435 , 0.374041632267611 0.48331293855458657 
0.727461539388896 0.941647744238733 , 0.43631521041808713 0.4216641741078521 , 0.3630565420705297 0.5088756818203247 
