0.5819893479352102 0.19835167186726543 , 0.45260873119214784 0.8226349235398458 , 0.3218221341235844 0.31144198540466184 
0.5828532420632117 0.18288920390675634 , 0.4600609035381696 0.8176809503205613 , 0.3135060676495612 0.33185842658445547 
0.582878694529457 0.16809288285014282 , 0.4674509957944106 0.8121491545471875 , 0.30609052292707495 0.35218654341444283 
0.5822026541985174 0.15395874040813254 , 0.4747499222496242 0.8060219484524611 , 0.29946763680280086 0.37244789195117944 
0.5809371627941247 0.1404706811508872 , 0.48192458158011203 0.7992799587436856 , 0.2935584688767057 0.3926779409172003 
0.5791737496508407 0.12760666698987905 , 0.48893701154427827 0.7919023951870603 , 0.2883094520558235 0.41291951863483384 
0.5769874457858415 0.11534236776460408 , 0.4957434048494956 0.7838675746124439 , 0.28368936261560534 0.4332186384347252 
0.5744401379249054 0.10365326185079965 , 0.5022929869954955 0.7751536863339423 , 0.27968708833054146 0.4536216326270312 
0.5715832589160029 0.09251580976190908 , 0.5085267782394854 0.765739913483108 , 0.2763101760954541 0.47417285756675615 
0.5684599048972555 0.08190808183241624 , 0.5143763029624778 0.7556080581321699 , 0.2735840053912092 0.49491244084718705 
0.5651064876355906 0.07181006936731806 , 0.519762381601149 0.7447448502891121 , 0.271551344014203 0.515873661155343 
0.5615540205015498 0.06220381617197222 , 0.5245942563311915 0.733145136240872 , 0.2702719364182012 0.537079628398929 
0.5578291188158231 0.053073451505968074 , 0.5287694724228922 0.7208161078552237 , 0.26982162201222726 0.5585390214505814 
0.5539547776520335 0.04440517155980791 , 0.5321751559088064 0.7077825945263975 , 0.27029027969010266 0.5802408147255678 
0.5499509752402618 0.03618719549379226 , 0.534691541165484 0.694093113757126 , 0.27177769684519676 0.6021482715608548 
0.5458351384822142 0.028409708509804017 , 0.5361986651968746 0.6798257951134109 , 0.2743864095718538 0.6241930771885581 
0.541622498677048 0.021064795322173577 , 0.5365867995895663 0.6650924921852324 , 0.2782109149843282 0.6462712933043671 
0.537326360088666 0.014146361387694883 , 0.5357701448131068 0.6500386826806246 , 0.2833237083491698 0.6682435367434535 
0.5329583010161612 0.0076500362077436485 , 0.5337015432149966 0.6348367932553866 , 0.2897603690197847 0.6899417513486428 
0.5285283257441051 0.0015730534642283307 , 0.530384164035257 0.6196721076067587 , 0.29750772347158033 0.7111834197407859 
0.5240449848313304 -0.004085893051102721 , 0.5258756944863926 0.6047233822891854 , 0.30649953393321944 0.7317910915736903 
0.5195154791500235 -0.009326811948966606 , 0.5202826411580102 0.5901431890870447 , 0.31662209294290883 0.751612203673695 
0.5149457590775249 -0.014148582810891527 , 0.5137461946748301 0.576043634373037 , 0.32772825949858747 0.7705335292496276 
0.5103406247956416 -0.01854911507800544 , 0.5064242851853146 0.5624907488692086 , 0.33965530326998633 0.7884869470205699 
0.5057038283549893 -0.022525482772798047 , 0.49847497749640146 0.5495071745419817 , 0.3522414073995518 0.8054468890425893 
0.5010381745185835 -0.026074025244780683 , 0.49004448212813206 0.537080196550261 , 0.365337556604227 0.8214224095062927 
0.49634561591806076 -0.029190409768200115 , 0.48126055331551604 0.5251716632113677 , 0.3788140440173657 0.8364473273686055 
