0.06352382442130844 0.502520805866383 , 0.5550148376713421 0.8639310140119504 , 0.30137216904271147 0.13941069208045442 
0.06751490014456599 0.48707573915815194 , 0.557003470886289 0.8563508857395227 , 0.295392460104507 0.1624358870611132 
0.07204306672376118 0.4713103434416354 , 0.5587255319830808 0.8484511490242944 , 0.28914223242851994 0.18610101949285796 
0.07719305831556575 0.4551468590476331 , 0.5601754636015674 0.8402200882854701 , 0.2825423092182287 0.21049556462568453 
0.08308786633165387 0.43848802694371825 , 0.5613457225776631 0.8316446317176179 , 0.27547724222604486 0.2357298532974515 
0.08991199212373543 0.42121353415361046 , 0.5622263769390078 0.8227102706987239 , 0.2677724620726186 0.26193870710645323 
0.09795240354222265 0.4031828641332823 , 0.5628045721379576 0.8134010433710733 , 0.2591538554551816 0.289278604454432 
0.10766852455300698 0.38426641291872754 , 0.5630638407155667 0.8036996702452748 , 0.2491784658667882 0.31789642879478525 
0.11978430478488662 0.364481125722537 , 0.5629832709154465 0.7935880257906582 , 0.23714325543502876 0.34779336044559234 
0.1352279659782205 0.3444242602101361 , 0.5625367307587723 0.7830483035191536 , 0.2221461343983691 0.3783899482294979 
0.15424719160370043 0.32587836452963276 , 0.5616929062751436 0.7720653251776816 , 0.203970733256518 0.40791882225147325 
0.1753123343754016 0.31060968429294544 , 0.5604175464830978 0.7606293827591075 , 0.1841809502768626 0.43462344490673466 
0.19677348858094945 0.298601668478016 , 0.558677131011625 0.7487368016151281 , 0.16446021154278764 0.45852404186564355 
0.2179532097354891 0.28909929795372974 , 0.5564409525794793 0.7363880378542035 , 0.14551666882039363 0.48037517615085445 
0.23870210421360816 0.281459597286606 , 0.5536816800314088 0.7235855714542204 , 0.12752704689034505 0.5008173432179612 
0.25904408668326406 0.27525517907517044 , 0.550375448051467 0.7103322041911959 , 0.11049129640063102 0.5202751286924213 
0.2790469292148614 0.27021455907788744 , 0.5465018740534651 0.6966295895853871 , 0.09436202786703558 0.5390183632955131 
0.2987823922406884 0.266166626940179 , 0.542044101532946 0.6824768087791401 , 0.07908433736172768 0.5572190762394686 
0.3183152069744341 0.26300568218738485 , 0.536988906858068 0.6678688699178243 , 0.06460671730285997 0.5749879598535785 
0.33770086282913064 0.26067100018064954 , 0.5313269146172475 0.6527950396107142 , 0.050883053688983965 0.5923964721674241 
0.3569857773985567 0.25913519703740207 , 0.5250529998492157 0.6372369207156109 , 0.03787205388758966 0.6094903942057748 
0.37620770448960494 0.2583979266321076 , 0.5181670100444762 0.6211661838225142 , 0.02553611660128095 0.6262984015041659 
0.39539554612485683 0.25848298698397226 , 0.5106750265946953 0.6045418521603145 , 0.01384025841580995 0.6428376728145009 
0.41456805234951233 0.25943777677659546 , 0.5025915257141699 0.5873070499673468 , 0.0027512530716799505 0.6591176852148454 
0.4337308130020966 0.2613344545225317 , 0.4939430259366381 0.5693851938054484 , -0.007763007803372496 0.6751428636308076 
0.4528706312025844 0.26427219632578464 , 0.48477416538699875 0.5506758298213039 , -0.017733965454220936 0.6909144858116991 
0.47194586560105184 0.26837950968171304 , 0.47515766002063936 0.5310509095865126 , -0.02719269448632896 0.7064320926905621 
0.4908707792514099 0.27381425784509733 , 0.46521013558605506 0.5103536879474002 , -0.03617008370210273 0.7216945661662901 
0.5094919989538831 0.28075618144027864 , 0.4551157467678715 0.48840534783723144 , -0.04469691458639234 0.7367009826812776 
0.527558035012384 0.28938174517194637 , 0.4451566330105951 0.46502945323690176 , -0.05280383688761686 0.7514513135499395 
0.5446932965245372 0.2998065764992868 , 0.43573875325087996 0.44010892806461344 , -0.06052121864005493 0.7659470073948874 
0.5604100488591816 0.31198955442842197 , 0.4273796103628549 0.4136815149805351 , -0.06787882808667413 0.7801914425498306 
0.5742061687351173 0.3256382635873681 , 0.42060997439648495 0.38603407432187137 , -0.07490531199623993 0.7941901740495483 
0.5857413263643342 0.3402166313609238 , 0.4157970157355566 0.35769502295704675 , -0.0816275109645284 0.8079508576408172 
0.5949651273795072 0.3551048173089633 , 0.41301549411201033 0.32927489642589797 , -0.08806979035615517 0.8214827982239264 
0.6020840450204442 0.3697916196375239 , 0.4120804118879031 0.30127464101455265 , -0.09425362577298498 0.8347962513067112 
0.6074271855420952 0.3839574790967112 , 0.4126811957385407 0.27400330951650004 , -0.10019755014527351 0.8479017233455765 
0.6113313765777322 0.3974504963448264 , 0.41449683699244344 0.24760256856327184 , -0.10591738243481326 0.8608094470506894 
0.6140866090562062 0.4102276656640765 , 0.417250811523209 0.22210577841081852 , -0.11142658944405276 0.8735290678838926 
0.6159237921867322 0.42230515083497244 , 0.4207237069409358 0.1974878641564427 , -0.11673666799230559 0.8860694969673725 
0.617020770000812 0.43372675190541093 , 0.42474755216238536 0.17369688949935652 , -0.12185749102783497 0.8984388705540202 
0.6175130839554519 0.4445464766814718 , 0.42919534653994956 0.1506714661061654 , -0.12679759936003906 0.9106445691711504 
0.617504159697704 0.45481971121157727 , 0.4339711107007531 0.1283495345325623 , -0.13156443926309463 0.9226932662146481 
0.6170734797831684 0.46459911371729457 , 0.43900190445551895 0.10667240985355703 , -0.13616455310332493 0.9345909883879361 
0.6162827343229782 0.473932960016962 , 0.44423182838160596 0.08558637352495965 , -0.1406037315692217 0.946343178416866 
0.6151803341792547 0.48286470693967054 , 0.4496176323288267 0.06504304982581724 , -0.14488713537271886 0.9579547551932999 
0.6138046982164225 0.49143312888183777 , 0.45512552588049926 0.04499921392943754 , -0.14901939296155928 0.9694301691475123 
0.612186651505017 0.49967269844594775 , 0.46072885907317157 0.025416361432220758 , -0.15300467944282614 0.9807734520806192 
0.6103511859830868 0.5076140473535471 , 0.46640642592084525 0.006260203175361634 , -0.15684678076856956 0.9919882614298791 
0.6083187643366952 0.5152844291843554 , 0.47214121311146134 -0.012499836524588172 , -0.160549146312794 1.0030779192990207 
0.6061062951165236 0.5227081491063523 , 0.47791946827155146 -0.030891083884807814 , -0.16411493225271245 1.0140454467372435 
0.6037278694609302 0.5299069476885505 , 0.48372999929287513 -0.04893802952184072 , -0.16754703761844272 1.0248935937920782 
0.6011953234040184 0.5369003365860006 , 0.48956364218869125 -0.06666269047438136 , -0.1708481344573471 1.035624865847169 
0.5985186713453855 0.5437058888006495 , 0.49541285303099714 -0.08408492355790952 , -0.17402069324102015 1.0462415467160482 
0.5957064434106979 0.5503394881916677 , 0.501271392124767 -0.10122269514606362 , -0.17706700440010242 1.0567457189131841 
0.5927659504173448 0.55681554341673 , 0.507134077404027 -0.11809231293031165 , -0.17998919668600946 1.0671392814723697 
0.5897034937886338 0.5631471713027469 , 0.5129965902620403 -0.13470862497801273 , -0.18278925291531165 1.0774239656340538 
0.5865245332204658 0.5693463541682937 , 0.5188553214563155 -0.1510851908887948 , -0.18546902354141886 1.0876013486792893 
0.5832338216411425 0.5754240750512162 , 0.5247072479058428 -0.16723442924159587 , -0.18803023841162278 1.097672866149168 
0.5798355146378558 0.5813904342307413 , 0.5305498334971166 -0.1831677449268042 , -0.19047451699960996 1.1076398226548512 
0.5763332597908417 0.5872547499169983 , 0.5363809486944463 -0.1988956394124074 , -0.1928033773499256 1.1175034014541974 
0.5727302700767737 0.5930256455275597 , 0.5421988049868556 -0.21442780651481966 , -0.19501824392826675 1.1272646729460483 
0.5690293845500203 0.5987111255821633 , 0.5480019011227839 -0.22977321583529312 , -0.19712045453744165 1.1369246022119182 
0.5652331187946541 0.6043186419186053 , 0.5537889787721754 -0.24494018567645692 , -0.19911126643146693 1.14648405571664 
0.5613437070981951 0.6098551516578692 , 0.5595589857753221 -0.25993644696309026 , -0.20099186173815473 1.1559438072640096 
0.5573631378846085 0.6153271681173575 , 0.5653110455333135 -0.2747691994487795 , -0.20276335228255923 1.1653045432902105 
0.5532931836262708 0.6207408056804568 , 0.5710444313980498 -0.2894451612881491 , -0.2044267838889579 1.174566867566481 
0.5491354262086137 0.6261018194722446 , 0.5767585451537213 -0.30397061288622657 , -0.20598314022697223 1.1837313053727707 
0.5448912785294253 0.6314156405594549 , 0.5824528988634058 -0.31835143579646813 , -0.20743334625746834 1.192798307195802 
0.54056200296441 0.636687407283217 , 0.5881270994965657 -0.33259314732220124 , -0.20877827132561297 1.2017682519977728 
