0.6624253820348421 0.4393343656705415 , 0.7468443517835259 0.02260869647566599 , 0.4520778056160496 0.9731451217299686 
0.6708978630407562 0.45314663619634826 , 0.7336417332021213 0.008642308996335984 , 0.45680794319154017 0.9732992386834919 
0.6793200300579595 0.4667809258038101 , 0.7203476331360104 -0.0047731229046782 , 0.4616798762404478 0.9730803809770443 
0.6876545650921057 0.48028690315263095 , 0.7069926650951007 -0.017678967182565605 , 0.46670030924721134 0.9724802479061109 
0.6958700783088801 0.49371158740887783 , 0.6936005775537452 -0.03011331074961266 , 0.4718768835717924 0.9714899072169111 
0.7039395045232186 0.507099304093661 , 0.6801897376429086 -0.04211080375332714 , 0.4772182972682905 0.9700996835358424 
0.7118387605985139 0.5204918851004395 , 0.6667743217364203 -0.05370273297610795 , 0.4827344570994835 0.9682990317518447 
0.7195456143168122 0.5339290117289736 , 0.6533652553366346 -0.06491722033360883 , 0.48843666978097094 0.9660763924808116 
0.7270387095113823 0.5474486388111149 , 0.6399709478089453 -0.07577948075406182 , 0.4943378821140902 0.9634190258191232 
0.7342966925515131 0.5610874649139966 , 0.6265978636269205 -0.08631209959364826 , 0.5004529832559842 0.960312818555828 
0.7412973866418269 0.5748814316261552 , 0.6132509654197092 -0.0965353065682225 , 0.5067991873728818 0.9567420588182436 
0.7480169599475266 0.5888662469188815 , 0.5999340574743136 -0.10646723379839225 , 0.5133965220125777 0.9526891707556872 
0.754429029274729 0.6030779355950933 , 0.586650052381685 -0.11612415207902474 , 0.5202684577780039 0.9481344003601079 
0.7605036309374027 0.6175534251809872 , 0.5734011785296018 -0.12552068335905664 , 0.5274427299674134 0.9430554420542459 
0.7662059718189675 0.6323311787796768 , 0.5601891421410753 -0.13466998963087118 , 0.534952425474375 0.9374269947273708 
0.7714948421691492 0.6474518868553107 , 0.547015254418974 -0.14358393961759083 , 0.5428374428462946 0.9312202366384564 
0.7763205201262589 0.6629592253105969 , 0.5338805319371109 -0.15227325521971688 , 0.551146487371048 0.9244022137852963 
0.7806219139845018 0.6789006714352277 , 0.5207857765725794 -0.1607476398989221 , 0.5599398488773366 0.9169351523398708 
0.7843225507370962 0.6953283275337777 , 0.5077316398818482 -0.1690158912016864 , 0.5692933488154732 0.9087757475440851 
0.7873247928095821 0.712299598547784 , 0.4947186757864357 -0.1770859995679346 , 0.5793040708383999 0.899874584896327 
0.7895012922928668 0.7298773164045832 , 0.48174738467774486 -0.18496523551106203 , 0.590098862463806 0.8901761029826553 
0.7906820990803202 0.7481282743398132 , 0.46881825151695405 -0.19266022727503906 , 0.6018471888371435 0.8796201368114023 
0.7906350118778802 0.7671175321979276 , 0.45593178014245406 -0.20017703128351236 , 0.6147807474140834 0.8681476829617613 
0.7890362007268631 0.7868916693404623 , 0.4430885257246925 -0.20752119830091675 , 0.6292228129828621 0.8557177128366309 
0.7854310761995018 0.8074332008703256 , 0.43028912691209126 -0.2146978396495968 , 0.6456273363228245 0.8423528226554476 
0.7792074115824854 0.8285422157969907 , 0.4175343379769273 -0.22171170091286052 , 0.664605789875005 0.8282576689920462 
0.7697006166744675 0.8495674347638449 , 0.40482505681880954 -0.22856725645914167 , 0.6868218659411406 0.8140880055714732 
0.7567736556907936 0.8690667143581667 , 0.3921623305971823 -0.23526884451601185 , 0.7124115531464418 0.8012903140340215 
0.7417423606959995 0.88531658158203 , 0.3795472933081995 -0.2418208433901858 , 0.7400578854302187 0.7915924456843322 
0.7266240552617594 0.8978595616520328 , 0.36698100754592133 -0.24822779439273152 , 0.7677424766267369 0.785456416616875 
0.712569020051758 0.9073743523026188 , 0.35446431367152326 -0.2544943581396893 , 0.7943142057111363 0.782208189713247 
0.6998992519750677 0.9146738545193482 , 0.3419977818775503 -0.2606251852393503 , 0.8194505055817995 0.7810395145961785 
0.688591864994759 0.9203663747909475 , 0.32958173400049856 -0.2666248095652473 , 0.84317394043916 0.7813466186504763 
0.6785248211401852 0.9248650157362175 , 0.3172162870949307 -0.2724975851641537 , 0.8656064311993016 0.7827207533041127 
0.6695630917871436 0.9284493203816886 , 0.30490139748352957 -0.2782476554642914 , 0.8868830501637444 0.7848865189587795 
0.6615840432470006 0.9313128733108577 , 0.29263689888473116 -0.28387894241473816 , 0.9071265973026857 0.7876542529800572 
0.6544826642577644 0.9335937082826893 , 0.2804225336065034 -0.2893951472472616 , 0.9264423415701497 0.790889622840749 
