0.5035080115063315 0.5408585773706147 , 0.6005865774133351 0.0930275774378867 , 0.10937394279593071 0.6513418503641462 
0.499106555209218 0.5549975744322649 , 0.6023112569145911 0.07930982628566074 , 0.11205071959178828 0.6509206044547219 
0.4942321603015458 0.5688869539602852 , 0.6038399985648939 0.0661101299139528 , 0.11539637284915764 0.6502309212984095 
0.4888426626811109 0.5825542517567978 , 0.6051848100469528 0.05338842205313853 , 0.11944105898753365 0.6492853313627113 
0.48289261537640527 0.5960189732472654 , 0.6063558128263103 0.04111100228909878 , 0.12422010351288174 0.6480980296362834 
0.4763319052539033 0.6092931288301398 , 0.6073616359036285 0.029249265139979056 , 0.12977499055806563 0.6466856112025288 
0.4691042011153036 0.6223811598385561 , 0.6082097103141664 0.01777875141072787 , 0.1361546202861274 0.6450680939233635 
0.4611451251720199 0.6352792057071315 , 0.6089064950693107 0.006678428467998234 , 0.14341691147426675 0.6432703709975177 
0.45238003127424326 0.6479735484207415 , 0.609457655139493 -0.004069863475309687 , 0.15163084530186105 0.6413243202272156 
0.4427212677208116 0.6604379093193369 , 0.6098682058711432 -0.01448184248075905 , 0.16087905812364248 0.6392719383340697 
0.4320648258271368 0.6726290178611462 , 0.6101426344141622 -0.024571124126128892 , 0.1712610714742983 0.6371701114376304 
0.4202863978273128 0.6844794418179706 , 0.6102850064843232 -0.03434949129364525 , 0.1828971274039613 0.6350980546483223 
0.4072372823155659 0.6958859322194281 , 0.6102990656488192 -0.04382711172282679 , 0.19593218375121224 0.6331691846760463 
0.3927418145547616 0.7066903200548207 , 0.610188332065118 -0.05301271783610052 , 0.21053838509571773 0.6315504029539275 
0.376601509396429 0.7166483011851921 , 0.6099562080397415 -0.061913763225353205 , 0.22691081427942683 0.6304934672128089 
0.3586205676330905 0.725380672911942 , 0.6096060984380578 -0.07053657357948767 , 0.245241865644449 0.6303839058401934 
0.338689971942951 0.7323100356678056 , 0.6091415530782086 -0.07888651861269877 , 0.2656370066944377 0.6318044881175409 
0.3170011867486536 0.7366350605765528 , 0.6085664296280497 -0.08696824694041727 , 0.28790091533889395 0.6355611915365122 
0.2944033024133801 0.7375324964467255 , 0.6078850430951517 -0.09478603728442649 , 0.3111801862070655 0.6424815460103488 
0.2724740732296479 0.7347732448580755 , 0.6071021963149748 -0.1023442705749342 , 0.33389226217097456 0.6527990308895065 
0.2526834185464547 0.72910733423175 , 0.6062229569788158 -0.10964784100733667 , 0.3545621561903267 0.6657685119482345 
