0.026551903779356345 0.7139400768600433 , 0.4401806352889295 0.7094867839894107 , 0.31714716971851886 0.099725244902505 
0.03394045567678599 0.7175129139826021 , 0.43168051512803424 0.7178253250222186 , 0.31825873798198445 0.08781386674713841 
0.04198916936800326 0.7209011232779101 , 0.42256209698705877 0.7259317710651436 , 0.31932844243174263 0.07631921140890549 
0.050740252997780094 0.7241165785656466 , 0.41278413719877355 0.7338093862015853 , 0.320355318590251 0.06522614098472737 
0.06024647371100345 0.7271729735899645 , 0.40229450682497203 0.7414582472555094 , 0.32133872825082915 0.054520884906485455 
0.07057420733128275 0.7300868357440049 , 0.3910271949137088 0.7488743842215613 , 0.3222783065418131 0.044190885786393186 
0.08180784383919987 0.7328790926168076 , 0.3788979419234588 0.7560483488199267 , 0.323173923024146 0.03422466431522504 
0.0940562991900935 0.7355776078275874 , 0.36579775537469844 0.762962798441659 , 0.32402565422201274 0.02461169948271287 
0.10746288879703512 0.7382215008376061 , 0.35158305411413837 0.7695882843562004 , 0.3248337658756312 0.015342320558152905 
0.12222066528960769 0.7408689446902798 , 0.3360603395385253 0.7758755539667941 , 0.3255987039586717 0.006407607094885557 
0.1385965404063743 0.7436122093168216 , 0.31896207417692446 0.7817406039815276 , 0.3263210942035059 -0.002200707546389822 
0.15696784994819216 0.7466089093521845 , 0.29991010827892617 0.7870335320095548 , 0.3270017505596864 -0.010490335609779952 
0.1778639830774823 0.7501515070534234 , 0.27837403224500845 0.791469147004673 , 0.32764169346431393 -0.018468548306136933 
0.20191119774831587 0.7548207072711963 , 0.2537263335566022 0.7944737232383015 , 0.3282421774818866 -0.026142324757538436 
0.22902706132053052 0.7616651888903379 , 0.2260479314910231 0.7950054971368071 , 0.32880471597525107 -0.0335185802751856 
0.25590782313680493 0.7712017835751037 , 0.1986408566620677 0.7925548424076948 , 0.32933102898793204 -0.040604520230839145 
0.2792443865591398 0.7819182681106509 , 0.17481257373145764 0.7886417007073256 , 0.32982274849620724 -0.04740786306601715 
