0.4008082966019392 0.09182243014157365 , 0.8963255397491847 0.544639233883277 , 0.5567519795299661 0.8963225362992967 
0.3836537341378885 0.08424249113731216 , 0.8994292296437411 0.5502365823091033 , 0.5708028520994605 0.8983051268777318 
0.366679527351723 0.07693383044927266 , 0.9021029982403619 0.555997005774569 , 0.5851032902890051 0.8998533641003057 
0.34988027058805105 0.06988130370396468 , 0.9043466952930628 0.561946258384274 , 0.5996588499999761 0.9009566382359087 
0.3332509514897987 0.06307101251960343 , 0.9061580931472458 0.5681115621711892 , 0.6144767712440453 0.9016016256333548 
0.31678688274477146 0.056490156249075 , 0.907532822823796 0.5745222709073122 , 0.6295661103125224 0.9017717731677601 
0.3004836485649421 0.05012690915358656 , 0.9084642547970148 0.5812106462763384 , 0.644937912519133 0.9014466448942224 
0.2843370624481925 0.04397031728428946 , 0.9089433194828471 0.5882128042276603 , 0.6606054339500502 0.9006010788121976 
0.2683431335678674 0.0380102108352433 , 0.9089582603427946 0.5955699108626408 , 0.6765844219704279 0.8992040786262633 
0.25249803973742146 0.032237128789062375 , 0.908494311278469 0.6033297418110921 , 0.6928934648651994 0.8972173297239929 
0.23679810535117404 0.02664225343431245 , 0.9075332912539045 0.6115487748155474 , 0.7095544192760115 0.8945931720742876 
0.22123978304110156 0.021217352876825323 , 0.9060531169228905 0.6202950764306271 , 0.726592915917098 0.891271771016695 
0.20581963803759723 0.015954730052123323 , 0.9040272587057124 0.6296523959746947 , 0.7440389191377804 0.8871770742973294 
0.19053433439535097 0.010847177008135927 , 0.9014242334405795 0.6397261395888704 , 0.7619272480451595 0.8822108837271412 
0.17538062235339627 0.0058879333828934744 , 0.8982074067602069 0.650652348115347 , 0.7802977867674868 0.876243918825907 
0.16035532614438286 0.0010706480467727944 , 0.894335863375931 0.662611585893432 , 0.7991946263607762 0.8691019663839427 
0.14545533155183954 -0.0036106572223946736 , 0.8897684609172273 0.6758509403942837 , 0.8186620234120232 0.8605439171522584 
0.13067757244217956 -0.008161623505658478 , 0.8844771898341083 0.6907189544219549 , 0.8387310536048022 0.8502268694078511 
0.11601901543674918 -0.012587592227924674 , 0.8784884332453243 0.7077169341772788 , 0.8593783671990165 0.8376548583747934 
0.10147664220952289 -0.01689364835035448 , 0.8720096462416805 0.7275420787865382 , 0.8803995274298866 0.8221357698879638 
0.08704743138527554 -0.021084676370328514 , 0.8657889043407164 0.7509141153907103 , 0.901049480155098 0.8029547613037658 
0.07272835392440034 -0.025165437351072694 , 0.8616495464512803 0.7773863057730261 , 0.9195079155054093 0.7805633319021941 
0.058516427600988276 -0.029140644697561977 , 0.8612032254819113 0.8040086381124636 , 0.9341661627981904 0.7579162069092459 
0.04440883955305609 -0.033014938254145317 , 0.8638714170746931 0.8285778673242029 , 0.9456055592533408 0.73722127125409 
0.030402999682653593 -0.036792780981976005 , 0.8685558228778908 0.850788895887186 , 0.9549269933205455 0.7187880854189376 
0.016496515389440206 -0.04047839967783127 , 0.8745202597257209 0.8709256525414429 , 0.9628690407659288 0.7023369474605359 
0.0026871524028633798 -0.04407577090001319 , 0.8813302539503671 0.8893201869620558 , 0.9698684095278594 0.6875397842621049 
-0.011027197230760385 -0.047588627105115335 , 0.8887237872982083 0.9062467118909612 , 0.976189225813642 0.6741261155383018 
-0.024648538461948657 -0.051020470130552664 , 0.8965349531127251 0.9219179626760989 , 0.9819994012303135 0.6618867077786015 
-0.03817878987642034 -0.05437458677016653 , 0.9046534944707505 0.936498329797514 , 0.9874111112867598 0.6506604572968002 
-0.051619795646708065 -0.05765406436554027 , 0.9130029728625557 0.9501163891966146 , 0.9925026386652424 0.6403218754930734 
-0.06497333425203401 -0.0608618056137985 , 0.9215284618355631 0.962874335984829 , 0.997330688297561 0.6307716699531173 
-0.07824112496550442 -0.06400054231914182 , 0.9301892798004879 0.9748547223661223 , 1.0019376610461066 0.6219300202771674 
-0.09142483278670765 -0.06707284803638151 , 0.9389545098729442 0.9861252400431114 , 1.0063561387948536 0.6137318083174179 
-0.10452607228180949 -0.07008114964651332 , 0.9478001302444767 0.9967421460710981 , 1.0106117579184228 0.6061232038995631 
-0.11754641064877293 -0.07302773793964475 , 0.9567071134165173 1.0067527530268645 , 1.014725113113346 0.5990591852369281 
-0.1304873702280674 -0.07591477729076768 , 0.9656601296326612 1.016197268385284 , 1.0187130564764963 0.5925017092296315 
-0.14335043061306046 -0.07874431451300493 , 0.9746466393158744 1.0251101750233198 , 1.0225896071782763 0.586418339813833 
-0.15613703046876606 -0.08151828696750994 , 0.9836562431418668 1.0335212831343012 , 1.0263666032079894 0.5807812041573566 
-0.16884856913598567 -0.084238530002157 , 0.9926802070774601 1.0414565431277958 , 1.0300541779396157 0.5755661871985092 
-0.18148640807569008 -0.08690678378389642 , 1.0017111089222595 1.048938682008996 , 1.0336611150345207 0.5707523020990484 
-0.19405187219280887 -0.08952469958276825 , 1.0107425709252411 1.055987707497292 , 1.037195117148658 0.5663211924096243 
-0.2065462510674453 -0.09209384555929863 , 1.0197690544751876 1.0626213116940333 , 1.040663012473348 0.5622567341894135 
-0.2189708001135704 -0.09461571210140361 , 1.0287857002778882 1.0688551974852631 , 1.0440709157167727 0.5585447149402885 
-0.23132674167954204 -0.0970917167519714 , 1.0377882023470317 1.074703344804552 , 1.0474243552136007 0.5551725722715674 
-0.24361526610070008 -0.09952320876393088 , 1.0467727074565951 1.0801782295623212 , 1.0507283745251954 0.5521291795257576 
-0.25583753271134607 -0.10191147331577631 , 1.0557357339867666 1.0852910049294155 , 1.0539876146056701 0.5494046687105087 
-0.2679946708213094 -0.10425773541713927 , 1.0646741056921565 1.0900516523820332 , 1.0572063810102437 0.546990283359254 
-0.28008778066079504 -0.10656316353102113 , 1.07358489705367 1.0944691082272133 , 1.060388699488216 0.5448782556279557 
-0.2921179342961382 -0.10882887293666839 , 1.0824653876896342 1.0985513700645593 , 1.063538362487595 0.5430617031962569 
-0.3040861765183369 -0.11105592885474343 , 1.0913130238942093 1.1023055866837475 , 1.0666589685052186 0.5415345424951437 
-0.31599352570570816 -0.11324534935437551 , 1.1001253858068454 1.105738134166282 , 1.0697539557799538 0.5402914155122414 
-0.32784097466165213 -0.11539810805983673 , 1.1089001590400591 1.1088546803952664 , 1.072826631502684 0.5393276279887183 
-0.3396294914282676 -0.11751513667294645 , 1.1176351098348976 1.1116602397364552 , 1.0758801974744612 0.5386390972606391 
-0.3513600200764044 -0.11959732732584084 , 1.1263280629957046 1.1141592193067509 , 1.078917772961791 0.5382223083432378 
-0.36303348147264125 -0.12164553477743 , 1.134976881993491 1.1163554579699966 , 1.0819424153602415 0.5380742771315814 
-0.37465077402362257 -0.12366057846568584 , 1.1435794507312234 1.1182522589775363 , 1.0849571391734905 0.5381925198122974 
-0.3862127743981602 -0.12564324442684358 , 1.1521336565425435 1.1198524169898774 , 1.0879649337367079 0.5385750277611141 
-0.3977203382274995 -0.1275942870916446 , 1.1606373740534177 1.1211582400662445 , 1.090968780055173 0.5392202473495479 
-0.40917430078415284 -0.1295144309678876 , 1.169088449578064 1.122171567083403 , 1.09397166708718 0.5401270642086325 
-0.42057547763971537 -0.13140437221777643 , 1.1774846857490566 1.1228937809379724 , 1.09697660777175 0.541294791603952 
-0.43192466530209445 -0.13326478013785065 , 1.1858238260987166 1.1233258177928898 , 1.0999866550844692 0.5427231626691089 
-0.44322264183259985 -0.1350962985486469 , 1.194103539316018 1.123468172544813 , 1.1030049183976733 0.5444123263279819 
-0.45447016744335916 -0.13689954710066354 , 1.2023214029008935 1.123320900611851 , 1.1060345804235572 0.5463628468129605 
-0.4656679850755377 -0.13867512250267697 , 1.2104748859261285 1.1228836160671165 , 1.1090789150305007 0.5485757067597085 
-0.4768168209588562 -0.14042359967798407 , 1.2185613305955876 1.1221554860705634 , 1.1121413062443601 0.5510523139315687 
-0.48791738515290917 -0.14214553285371417 , 1.2265779322553694 1.1211352214767105 , 1.1152252687786315 0.5537945117011517 
-0.4989703720707965 -0.14384145658796293 , 1.2345217174701095 1.1198210634164396 , 1.1183344704817788 0.5568045934956715 
-0.5099764609855854 -0.14551188673914617 , 1.24238951971779 1.1182107655640514 , 1.1214727571488872 0.5600853214992428 
-0.5209363165201232 -0.14715732138164914 , 1.2501779521799221 1.1163015717027387 , 1.1246441802212932 0.5636399500030587 
-0.5318505891207229 -0.1487782416715563 , 1.2578833770055642 1.1140901880884453 , 1.1278530279962509 0.5674722539072591 
-0.5427199155152399 -0.15037511266598183 , 1.2655018703015126 1.1115727499787142 , 1.1311038610948194 0.5715865630114156 
-0.5535449191560553 -0.15194838409928502 , 1.2730291819392925 1.1087447815332219 , 1.134401553097855 0.5759878028902112 
-0.5643262106484761 -0.15349849111924002 , 1.2804606890616572 1.105601148098194 , 1.1377513374679111 0.5806815433451942 
-0.57506438816505 -0.15502585498604043 , 1.2877913419026283 1.1021359996472981 , 1.141158862143514 0.5856740556628903 
-0.585760037846287 -0.1565308837368502 , 1.2950156001857203 1.0983427038531717 , 1.1446302535416593 0.5909723802078266 
-0.5964137341882613 -0.1580139728184666 , 1.3021273579072001 1.0942137668882426 , 1.1481721921621535 0.596584406254372 
