0.644905257016315 0.12195201178860882 , 0.8564041924115715 0.3137796757097131 , 0.17322267853460915 0.16729599279235519 
0.6584973485068866 0.10839834503819518 , 0.8456993338871263 0.3162653961166349 , 0.1703354455684828 0.17836393913584705 
0.672420310204351 0.0956924407152644 , 0.8340805798846334 0.3179174587308861 , 0.16803123787351132 0.1894177808445266 
0.6866364617019315 0.08394077473949414 , 0.8216087817971153 0.31864105770199874 , 0.16628688446344894 0.20044584784918423 
0.7010881442600237 0.07323825316243569 , 0.808360956442578 0.318349758321417 , 0.16508302725989385 0.21143966880682444 
0.7156989740478318 0.06366517982046674 , 0.7944287811991959 0.31696942995051514 , 0.16440437271546793 0.22239307051969529 
0.7303762391255615 0.05528439533973355 , 0.7799160948008237 0.3144419235214605 , 0.16423979403611044 0.2333013614294831 
0.7450143086581201 0.048138879727913635 , 0.7649354882907177 0.3107282084400446 , 0.16458233101365785 0.24416059212271887 
0.7594988360165214 0.04225009674652762 , 0.7496041735695329 0.3058107085412686 , 0.16542911837644145 0.2549668750028809 
0.7737114593455889 0.037617300205589496 , 0.7340394110849133 0.2996946392514829 , 0.1667812575319935 0.2657157408336047 
0.7875346497825726 0.03421792749525381 , 0.7183538465962167 0.2924082423888227 , 0.16864363158370646 0.2764015104066006 
0.8008563419558287 0.032009088956739686 , 0.7026511359834489 0.28400192689255227 , 0.17102465002321823 0.2870166644413851 
0.8135740095886959 0.03093004289313902 , 0.6870222202926582 0.2745464335251974 , 0.17393589808114168 0.29755120387234063 
0.8255979175056548 0.03090544518852731 , 0.6715425530089153 0.26413022898679817 , 0.1773916574479257 0.3079920061153516 
0.836853378197653 0.03184909507359777 , 0.6562704878962454 0.2528563844965831 , 0.18140826186859738 0.3183222007204962 
0.8472819496188847 0.03366787204419218 , 0.641246922642919 0.24083919917248525 , 0.1860032557006921 0.32852060907399966 
0.8568416140780967 0.03626557219202409 , 0.6264961749477993 0.2282007932713293 , 0.19119433893659987 0.3385613148273237 
0.8655060625850299 0.0395463973218349 , 0.6120279548235789 0.21506783351353592 , 0.19699811055388697 0.3484134494553063 
0.8732632670619697 0.043417915632539994 , 0.5978401981862109 0.20156848112631684 , 0.20342866271431517 0.35804128353182024 
0.8801135523178073 0.04779338635993759 , 0.5839224497678029 0.18782959281764028 , 0.2104961258768855 0.3674047011130992 
0.8860673828549326 0.052593412252233004 , 0.5702594367960204 0.17397417118426994 , 0.2182053083115428 0.37646009685417414 
0.8911430613691718 0.05774694544151004 , 0.5568344686471087 0.16011906013152194 , 0.2265545979462154 0.3851616747176451 
0.8953645024113673 0.06319171941562976 , 0.5436323392644596 0.14637290651022355 , 0.23553528628666892 0.39346305436482376 
0.89875920262954 0.06887421022640462 , 0.5306414976602571 0.13283444443476283 , 0.24513142767269872 0.4013190256295096 
