0.7078047797614566 0.16407449757423442 , 0.5699698301303493 0.02291014168314731 , 0.07913762577791905 0.7162128241307714 
0.7002647603720188 0.15611325577459345 , 0.5787543086598946 0.0158482666593366 , 0.07789316663781157 0.7312359409542231 
0.6913274888069064 0.14674730580260292 , 0.5887621180332062 0.010389003642214744 , 0.07682262882961227 0.7460611539433354 
0.680969084988777 0.1357114503076565 , 0.6000260419324587 0.0067928139855642205 , 0.0759171087484892 0.7606931990949324 
0.6691807951644887 0.12263484990610163 , 0.6125632027122121 0.005426152480241843 , 0.075168237793024 0.7751364610018097 
0.6560275014354566 0.10700121091139822 , 0.6263166766083552 0.0068011830880144826 , 0.07456805762591306 0.7893950693887404 
0.6418132825761701 0.08814968671763378 , 0.640990035060243 0.01157475868047381 , 0.07410891803331178 0.8034730179900454 
0.627484644328619 0.06555819422679897 , 0.6556441799458361 0.020264955071351516 , 0.0737834113952699 0.8173743140900025 
0.6150235685834349 0.03994605837318231 , 0.6683042794691195 0.03214825655045443 , 0.07358438761717066 0.8311031484645163 
0.6061387009633462 0.01389002897209948 , 0.6772684190019581 0.044643449887615254 , 0.07350511570442075 0.8446639845284383 
0.6007121013350539 -0.010562070707433209 , 0.6826606321041194 0.05569812618855851 , 0.07353950223055167 0.8580614079070277 
0.5979085634716945 -0.03277160627380217 , 0.6853215378240758 0.0646691928915764 , 0.07368213437395468 0.8712998767703788 
0.5970152452900804 -0.05272314949752296 , 0.6859688098068435 0.07153703400519332 , 0.07392818057280105 0.8843835788804827 
0.597540497263482 -0.07055989162783628 , 0.6850984720391343 0.07644096482626501 , 0.07427326636710868 0.8973163901897243 
0.59915183753955 -0.08643628299618623 , 0.6830470295057772 0.07953186217110668 , 0.07471336862439779 0.9101018842132326 
0.6016180752943654 -0.10048068252068536 , 0.6800494265722602 0.08093478371271388 , 0.07524473380309944 0.9227433621961245 
0.6047718538842216 -0.11278934448384213 , 0.6762765650879278 0.08074291770196447 , 0.07586381669757566 0.9352438901700307 
0.608486568281399 -0.1234281838374883 , 0.6718584322314621 0.07901931047669537 , 0.0765672351568639 0.947606336748946 
0.6126617952961206 -0.13243556196726938 , 0.6668987033079039 0.07579961635514376 , 0.07735173706570048 0.9598334090002787 
0.6172135459677939 -0.1398242039504792 , 0.6614845128899277 0.07109398204588056 , 0.0782141768120034 0.9719276852927516 
0.6220671113212077 -0.14558172418350124 , 0.6556936251279302 0.06488754284490582 , 0.07915149922058703 0.9838916447267484 
0.627151036024483 -0.14966954776918315 , 0.6496004701487356 0.05713931809895744 , 0.08016072949650646 0.9957276930583787 
0.6323910322471705 -0.15201998956343396 , 0.6432822352803066 0.047779267810531253 , 0.08123896814224786 1.0074381851410557 
0.6377025166239062 -0.15253112281596376 , 0.6368263289012575 0.036703142288283204 , 0.08238339014456132 1.0190254439158335 
0.6429798093031661 -0.1510589891482656 , 0.6303411783472674 0.023764676624975223 , 0.08359124801929142 1.0304917759114434 
0.6480784875422204 -0.14740707531937403 , 0.6239738695185575 0.008765055659096768 , 0.08485987860894709 1.0418394830484303 
0.6527840700428275 -0.14131535221751138 , 0.617941451712086 -0.00855805459269528 , 0.08618671391481159 1.0530708701983598 
0.656753874405528 -0.13246155948807536 , 0.612589064460963 -0.0285292243444118 , 0.08756929680323411 1.0641882472206403 
0.6594125570605132 -0.12052841035776042 , 0.6084943753858922 -0.051468048841950484 , 0.08900530322331963 1.075193922587864 
0.6598211812732868 -0.10552550718364337 , 0.6065984811607927 -0.07736721161635027 , 0.09049257323564547 1.0860901821881466 
0.6568589894758352 -0.08870089387680771 , 0.6080240957148911 -0.10498088372787509 , 0.09202915047899865 1.0968792409928358 
0.650439654694269 -0.07296864510630259 , 0.6128592697304032 -0.1313970507538958 , 0.0936133112450528 1.1075631592483515 
0.6419137997922554 -0.06042031281429018 , 0.6197549015701042 -0.15452599467722902 , 0.0952435343073655 1.1181437708796722 
0.6325397963494442 -0.05131573470977625 , 0.6274540202588691 -0.17410950160909272 , 0.09691841906141171 1.128622699707022 
0.6230135336551964 -0.04524455673026316 , 0.6352620809266446 -0.19055940493791867 , 0.09863662108788405 1.1390014250563347 
0.6136848957435885 -0.04174775805802795 , 0.6428305192852293 -0.20433611949387392 , 0.1003968206409072 1.1492813409400549 
0.6047377749749901 -0.04045522953526181 , 0.6499767495643921 -0.21581110428212022 , 0.10219771113034275 1.159463797205535 
0.5962790091584579 -0.04108934656552729 , 0.6565952290431019 -0.2252633161404091 , 0.10403799746816532 1.1695501260940895 
0.5883799465843391 -0.04344548836023043 , 0.6626158900348674 -0.23289870690180312 , 0.10591639905051853 1.1795416586501866 
0.5810968150161168 -0.04737387294973403 , 0.6679837658605072 -0.23886839782622155 , 0.10783165479310113 1.1894397341641085 
0.5744816884274887 -0.052766234911009346 , 0.6726480183380825 -0.24328200644779874 , 0.10978252890415391 1.1992457047469611 
0.5685893129666693 -0.05954669382390661 , 0.6765551060036242 -0.246216779212029 , 0.11176781669943169 1.2089609364240888 
0.5634823224696202 -0.06766569233608259 , 0.6796435631153239 -0.24772365195461737 , 0.11378635008478116 1.218586807678853 
0.559236270364181 -0.07709610261499442 , 0.681838962797157 -0.24783114007630858 , 0.11583700250838716 1.2281247060794562 
0.5559455414414085 -0.08783083436281677 , 0.6830480009425554 -0.2465477256593561 , 0.11791869328576132 1.2375760234103261 
0.5537312602314113 -0.09988136121929217 , 0.683150584180481 -0.24386332495759555 , 0.1200303912578329 1.246942149565041 
0.5527527062377738 -0.11327637820267103 , 0.6819884116627654 -0.23975062372069583 , 0.122171117769186 1.2562244653115202 
0.5532245007627189 -0.1280589395090317 , 0.6793477859566646 -0.23416793099162048 , 0.12433994895034185 1.2654243338888056 
0.5554427988578186 -0.14427776938805437 , 0.674933419570875 -0.22706785843808056 , 0.12653601724103172 1.2745430912142883 
0.5598233144523235 -0.16196050026403563 , 0.6683304092601352 -0.21842407059541924 , 0.12875851195726665 1.2835820342476083 
0.5669426730340283 -0.18103308923063816 , 0.6589628842671812 -0.2083118541641719 , 0.13100667836851573 1.2925424067829634 
0.577505742049509 -0.20108973101287364 , 0.6461266796944628 -0.19713818745864686 , 0.13327981392575347 1.301425381859674 
0.591897923525427 -0.2208863859169761 , 0.6294370536988356 -0.1861481921326695 , 0.13557725844546267 1.310232041437799 
0.6089281238764284 -0.23819423551659244 , 0.6100857387808821 -0.17757166298336952 , 0.13789837301241487 1.3189633618881154 
0.6260198237148756 -0.25167581153576063 , 0.5906499014063665 -0.17274695439778281 , 0.14024251054848316 1.3276202293216968 
0.6415704585160569 -0.2617075438281421 , 0.572732774084599 -0.1712984795507586 , 0.14260900306906946 1.336203486767054 
0.6551257002470312 -0.26909860855450746 , 0.5567893634128726 -0.1724178992033048 , 0.14499717200982165 1.3447139711459657 
0.6666810351046772 -0.2745006163024903 , 0.5428248571056496 -0.17545444777378294 , 0.1474063434593985 1.3531525274644267 
0.6763466049813348 -0.2783672163640508 , 0.530729770812304 -0.17995533069763656 , 0.14983585987608655 1.3615200104498408 
0.68424075975116 -0.2810116394583967 , 0.5203863882156555 -0.18560817835349713 , 0.15228508770290977 1.3698172812000473 
0.690461247016547 -0.2826560010535773 , 0.5116975667709782 -0.19219173776362752 , 0.15475342188220015 1.3780452022053584 
0.6950794935899464 -0.2834635155186945 , 0.5045924538813351 -0.19954365320399092 , 0.15724028819844388 1.386204632110839 
0.6981410238980676 -0.28355879755925995 , 0.49902606766333335 -0.20754015981575674 , 0.15974514410832438 1.3942964207631703 
0.6996668186324416 -0.2830409832581758 , 0.4949779385347108 -0.21608295809765815 , 0.16226747850257295 1.4023214047439876 
0.6996539917146554 -0.28199271323114666 , 0.4924514332580532 -0.2250902268256745 , 0.16480681069701683 1.4102804034449747 
0.69807521388289 -0.28048688476835965 , 0.4914743329373595 -0.23448986752100417 , 0.16736268884947592 1.4181742156775174 
0.6948765468108697 -0.2785924996267767 , 0.49210100093176157 -0.2442136537714769 , 0.1699346879270941 1.4260036167864072 
